R12,urt,arch,mat,eneff,fuel_heat,fuel_cool,scenario,year,stock_M,floor_Mm2,heat_TJ,cool_TJ,cool_ac_TJ,cool_fans_TJ,hotwater_TJ,other_uses_TJ
AFR,urb,comm,perm,s1,oil,electricity,SSP2,2020,1.9092985110756908,1.9092985110756908,11.820686707395568,14.035389889345643,2.3026388309375583,11.732751058408086,192.7635669951044,56.3502697924397
AFR,urb,comm,perm,s1,oil,electricity,SSP2,2025,1.778127655811158,1.778127655811158,11.391577011992773,13.706120206999085,2.779421728647643,10.926698478351442,183.36342560860342,52.00842252324961
AFR,urb,comm,perm,s1,oil,electricity,SSP2,2030,1.6642071191159153,1.6642071191159153,10.960441356057705,13.46473337012186,3.2380832549811474,10.226650115140712,175.6676298394798,48.08470195903045
AFR,urb,comm,perm,s1,oil,electricity,SSP2,2035,1.5652884550544397,1.5652884550544397,10.538813250877293,13.17979386504933,3.561004728070298,9.618789136979034,169.44476418282767,48.425422035498165
AFR,urb,comm,perm,s1,oil,electricity,SSP2,2040,1.4792790136406462,1.4792790136406462,10.133484728671668,12.734571142391799,3.644315055056054,9.090256087335742,164.87244684841014,50.55180637334806
AFR,urb,comm,perm,s1,oil,electricity,SSP2,2045,1.4042802964160053,1.4042802964160053,9.747993678013467,12.106957614522466,3.4775730324141634,8.629384582108301,161.8609725159034,54.29684315881473
AFR,urb,comm,perm,s1,oil,electricity,SSP2,2050,1.3386025829024528,1.3386025829024528,9.383760500535347,11.541149870023025,3.3153586800792207,8.225791189943806,160.24850260866012,59.42366876759691
AFR,urb,comm,perm,s1,oil,electricity,SSP2,2055,1.28076433126894,1.28076433126894,9.040927982420955,11.049867139473657,3.1794953897654805,7.870371749708177,159.90599282662038,65.67527217475674
AFR,urb,comm,perm,s1,oil,electricity,SSP2,2060,1.229482452738928,1.229482452738928,8.718961355160342,10.650265925154905,3.095024319399017,7.555241605755888,160.5155151766745,72.32089026207086
AFR,urb,comm,perm,s1,oil,electricity,SSP2,2070,1.1414567998926461,1.1414567998926461,8.128019067489996,10.19858530534072,3.184266486460972,7.014318818879747,162.80297372934888,83.09846549548405
AFR,urb,comm,perm,s1,oil,electricity,SSP2,2080,1.0687220161717974,1.0687220161717974,7.613443325003434,9.976156794943458,3.40879747748542,6.567359317458039,164.00129717480084,86.86423303834721
AFR,urb,comm,perm,s1,oil,electricity,SSP2,2090,1.0063962688498145,1.0063962688498145,7.169442417562502,9.468550800512793,3.2841868468373456,6.1843639536754464,162.09097722780032,84.56293122288136
AFR,urb,comm,perm,s1,oil,electricity,SSP2,2100,0.9512300274150177,0.9512300274150177,6.776444943696181,8.815430668735695,2.9700664963523415,5.845364172383354,157.11899971192375,79.99635181192421
AFR,urb,comm,perm,s1,v_no_heat,electricity,SSP2,2020,13.057976794408338,13.057976794408338,0,256.10597387585824,33.011948994317635,223.09402488154058,0,385.38788515252577
AFR,urb,comm,perm,s1,v_no_heat,electricity,SSP2,2025,12.160879785156302,12.160879785156302,0,239.69002827148455,31.922802147152673,207.7672261243319,0,355.6933452184176
AFR,urb,comm,perm,s1,v_no_heat,electricity,SSP2,2030,11.381760273094566,11.381760273094566,0,228.271944587803,33.81588531166087,194.45605927614213,0,328.85843607712957
AFR,urb,comm,perm,s1,v_no_heat,electricity,SSP2,2035,10.705240801275695,10.705240801275695,0,213.22541105320755,30.327608791612153,182.8978022615954,0,331.18867140394275
AFR,urb,comm,perm,s1,v_no_heat,electricity,SSP2,2040,10.117009425454674,10.117009425454674,0,207.2827186855338,34.43478151858827,172.8479371669455,0,345.7313304906804
AFR,urb,comm,perm,s1,v_no_heat,electricity,SSP2,2045,9.604082031722315,9.604082031722315,0,203.39702677839568,39.31239487227647,164.0846319061192,0,371.3441946680538
AFR,urb,comm,perm,s1,v_no_heat,electricity,SSP2,2050,9.154902370182523,9.154902370182523,0,202.65407944529264,46.24363016066631,156.41044928462634,0,406.4073183437582
AFR,urb,comm,perm,s1,v_no_heat,electricity,SSP2,2055,8.759337955640438,8.759337955640438,0,211.90378932552497,62.251512361887265,149.6522769636377,0,449.16296485037356
AFR,urb,comm,perm,s1,v_no_heat,electricity,SSP2,2060,8.408613553086349,8.408613553086349,0,227.5508177391438,83.89062667240611,143.6601910667377,0,494.61333642803055
AFR,urb,comm,perm,s1,v_no_heat,electricity,SSP2,2070,7.806593007032724,7.806593007032724,0,266.10464574219,132.72990615030307,133.3747395918869,0,568.3227781316014
AFR,urb,comm,perm,s1,v_no_heat,electricity,SSP2,2080,7.30914899155297,7.30914899155297,0,279.75521485310855,154.87924879350226,124.87596605960627,0,594.0774230407515
AFR,urb,comm,perm,s1,v_no_heat,electricity,SSP2,2090,6.882893925813176,6.882893925813176,0,274.5441665703046,156.95071906159544,117.59344750870912,0,578.3384772760772
AFR,urb,comm,perm,s1,v_no_heat,electricity,SSP2,2100,6.505603787016388,6.505603787016388,0,255.16661815968817,144.0191290821848,111.14748907750337,0,547.106960773107
AFR,urb,comm,perm,s2,biomass_solid,electricity,SSP2,2020,25.506924230840216,25.506924230840216,234.01039230146225,200.83678153202047,32.02014857432547,168.81663295769502,4828.48052827578,752.8011223207744
AFR,urb,comm,perm,s2,biomass_solid,electricity,SSP2,2025,23.3770683324996,23.3770683324996,221.9325993795321,189.33263170439483,34.61192501597796,154.72070668841687,4520.0276919003945,683.7554341040175
AFR,urb,comm,perm,s2,biomass_solid,electricity,SSP2,2030,21.410267806407482,21.410267806407482,208.99400400293828,178.84250053219782,37.14623240735204,141.69626812484577,4237.480745986724,618.6167181408514
AFR,urb,comm,perm,s2,biomass_solid,electricity,SSP2,2035,19.621810780793545,19.621810780793545,195.87391149328312,168.19887311898717,38.35152547696058,129.8473476420266,3982.6682062843734,607.0411272071691
AFR,urb,comm,perm,s2,biomass_solid,electricity,SSP2,2040,18.016113354783638,18.016113354783638,183.0691787855692,156.85983621756915,37.654395773908995,119.20544044366017,3764.959987405229,615.669569779049
AFR,urb,comm,perm,s2,biomass_solid,electricity,SSP2,2045,16.58924164588568,16.58924164588568,170.9156703141751,144.79521202935175,35.04901022247482,109.74620180687694,3585.222791201397,641.4271097224704
AFR,urb,comm,perm,s2,biomass_solid,electricity,SSP2,2050,15.331390182910527,15.331390182910527,159.61718354300126,134.1485865094174,32.74267161370402,101.40591489571338,3441.320566921148,680.5959166765274
AFR,urb,comm,perm,s2,biomass_solid,electricity,SSP2,2055,14.229065644575385,14.229065644575385,149.27603320033552,125.11833985956177,31.022302867969366,94.0960369915924,3330.9887892831657,729.6406811033678
AFR,urb,comm,perm,s2,biomass_solid,electricity,SSP2,2060,13.266853065419358,13.266853065419358,139.92142065539826,117.80493843261023,30.08995126365804,87.71498716895218,3247.6100256022073,780.3857814560845
AFR,urb,comm,perm,s2,biomass_solid,electricity,SSP2,2070,11.673258112215196,11.673258112215196,123.79512258474925,108.83543508736686,31.688642675571085,77.14679241179576,3121.7362988862383,849.8173882261904
AFR,urb,comm,perm,s2,biomass_solid,electricity,SSP2,2080,10.46775608399555,10.46775608399555,111.19724709317437,103.98467202455522,34.830145296861716,69.1545267276935,3011.8781187495897,850.8045966207552
AFR,urb,comm,perm,s2,biomass_solid,electricity,SSP2,2090,9.542142946346466,9.542142946346466,101.46623721111398,96.26328043435029,33.242453189777066,63.02082724457322,2881.622011554294,801.7831570589963
AFR,urb,comm,perm,s2,biomass_solid,electricity,SSP2,2100,8.813236765797305,8.813236765797305,93.78631634603275,87.6505322145297,29.456807940454073,58.19372427407563,2729.4796703171783,741.1738155853085
AFR,urb,comm,perm,s2,coal,electricity,SSP2,2020,14.16239760277572,14.16239760277572,69.29670158492755,111.51208697612489,17.77878317699451,93.7333037991304,1429.8415168070792,417.9833175350837
AFR,urb,comm,perm,s2,coal,electricity,SSP2,2025,12.979822008936257,12.979822008936257,65.72014584427136,105.1245530479438,19.217834320253136,85.90671872769067,1338.5004274413366,379.64657099345214
AFR,urb,comm,perm,s2,coal,electricity,SSP2,2030,11.887780851662137,11.887780851662137,61.888683600952255,99.3000401730377,20.624976498092526,78.67506367494518,1254.830761312941,343.479121463023
AFR,urb,comm,perm,s2,coal,electricity,SSP2,2035,10.894762670976144,10.894762670976144,58.00347522817042,93.39030044825464,21.2942002554479,72.09610019280673,1179.373990557684,337.05192075939897
AFR,urb,comm,perm,s2,coal,electricity,SSP2,2040,10.00321945034865,10.00321945034865,54.21165328111719,87.09444338667994,20.907127790337462,66.18731559634249,1114.9047961422884,341.842754545409
AFR,urb,comm,perm,s2,coal,electricity,SSP2,2045,9.210966951118523,9.210966951118523,50.6126761524407,80.39571314651857,19.4605203612075,60.93519278531108,1061.6798315300334,356.14430335761864
AFR,urb,comm,perm,s2,coal,electricity,SSP2,2050,8.512560809196371,8.512560809196371,47.26689369174931,74.48430876152042,18.1799549707211,56.30435379079932,1019.0665552737021,377.89228883220693
AFR,urb,comm,perm,s2,coal,electricity,SSP2,2055,7.9005090283606965,7.9005090283606965,44.20460401184812,69.47037833498024,17.22474194828336,52.24563638669687,986.3943812083053,405.1237749903871
AFR,urb,comm,perm,s2,coal,electricity,SSP2,2060,7.366252643610201,7.366252643610201,41.43445441460015,65.40970453864936,16.707065492622515,48.702639046026846,961.7037114898181,433.29935119809716
AFR,urb,comm,perm,s2,coal,electricity,SSP2,2070,6.481429168238998,6.481429168238998,36.659028613854694,60.4295010647691,17.594718712525577,42.83478235224353,924.4291529076617,471.85037414380224
AFR,urb,comm,perm,s2,coal,electricity,SSP2,2080,5.8120893889929865,5.8120893889929865,32.92846259086958,57.736176124822414,19.338998375077598,38.39717774974482,891.8972236626215,472.3985091405051
AFR,urb,comm,perm,s2,coal,electricity,SSP2,2090,5.29815438209536,5.29815438209536,30.046851730738698,53.44897094323044,18.457452380770764,34.99151856245968,853.3249256568404,445.1799738222171
AFR,urb,comm,perm,s2,coal,electricity,SSP2,2100,4.893438429271241,4.893438429271241,27.772622885058485,48.66685124776901,16.35552065763091,32.3113305901381,808.2715315961509,411.5274022854
AFR,urb,comm,perm,s2,electricity,electricity,SSP2,2020,8.615324287456664,8.615324287456664,31.616127418021186,67.83546248428846,10.815257896486397,57.020204587802056,652.3550262711643,254.26922250833698
AFR,urb,comm,perm,s2,electricity,electricity,SSP2,2025,7.8959353449556176,7.8959353449556176,29.98434928975672,63.949773229619204,11.690667033571522,52.25910619604768,610.6813036609426,230.94806511480584
AFR,urb,comm,perm,s2,electricity,electricity,SSP2,2030,7.231620659710446,7.231620659710446,28.236271881420603,60.40658311111433,12.54666518550579,47.859917925608535,572.5076133542243,208.94654283636908
AFR,urb,comm,perm,s2,electricity,electricity,SSP2,2035,6.627544013222584,6.627544013222584,26.463673183839493,56.811547467448186,12.953769960559352,43.85777750688884,538.0809981726762,205.03672333543196
AFR,urb,comm,perm,s2,electricity,electricity,SSP2,2040,6.085197005522918,6.085197005522918,24.733681379561688,52.98162743788962,12.718304547164125,40.26332289072549,508.66738658010723,207.95110180722133
AFR,urb,comm,perm,s2,electricity,electricity,SSP2,2045,5.603250912036557,5.603250912036557,23.091673652184483,48.9066300419809,11.838298740443713,37.068331301537185,484.38387488642695,216.65107509292184
AFR,urb,comm,perm,s2,electricity,electricity,SSP2,2050,5.178393796381367,5.178393796381367,21.565184192212342,45.31058174657451,11.05930026759893,34.251281478975585,464.94187056743516,229.88089342927051
AFR,urb,comm,perm,s2,electricity,electricity,SSP2,2055,4.806068098393681,4.806068098393681,20.168036297764896,42.260488267300076,10.478221400507975,31.782266866792103,450.03542344002017,246.446456031216
AFR,urb,comm,perm,s2,electricity,electricity,SSP2,2060,4.481067195598482,4.481067195598482,18.904175239237095,39.790283535463836,10.163306464454203,29.62697707100963,438.77048092905187,263.58633113298964
AFR,urb,comm,perm,s2,electricity,electricity,SSP2,2070,3.942807969223974,3.942807969223974,16.725421169733142,36.760706966195016,10.70328709221304,26.057419873981978,421.76422858960285,287.0378379774798
AFR,urb,comm,perm,s2,electricity,electricity,SSP2,2080,3.5356326152599933,3.5356326152599933,15.023376944802896,35.12229315997522,11.76437401901037,23.357919140964853,406.9217671634653,287.3712815705253
AFR,urb,comm,perm,s2,electricity,electricity,SSP2,2090,3.2229936913312653,3.2229936913312653,13.708662477523413,32.51428398239044,11.228108562593743,21.28617541979669,389.32343043956666,270.813597275467
AFR,urb,comm,perm,s2,electricity,electricity,SSP2,2100,2.976795323250553,2.976795323250553,12.671061735985175,29.605206500378962,9.949453356606044,19.65575314377292,368.76813971637745,250.34193527087385
AFR,urb,comm,perm,s2,gas,electricity,SSP2,2020,0.005675057462187305,0.005675057462187305,0.02776809228505273,0.04468434812622214,0.00712419045575023,0.03756015767047191,0.5729561474895227,0.16749136775981865
AFR,urb,comm,perm,s2,gas,electricity,SSP2,2025,0.00520118404333358,0.00520118404333358,0.026334919815841754,0.04212478052563731,0.007700837321981021,0.0344239432036563,0.5363545864041936,0.15212933473186194
AFR,urb,comm,perm,s2,gas,electricity,SSP2,2030,0.004763588921107631,0.004763588921107631,0.024799603276103675,0.03979082161451825,0.008264697145903617,0.031526124468614636,0.5028270614207707,0.1376365663238373
AFR,urb,comm,perm,s2,gas,electricity,SSP2,2035,0.00436567365012909,0.00436567365012909,0.023242750253734495,0.037422711862967396,0.008532863779637332,0.02888984808333006,0.472590556556287,0.1350611053790736
AFR,urb,comm,perm,s2,gas,electricity,SSP2,2040,0.0040084206855210145,0.0040084206855210145,0.021723317881382976,0.03489987960941049,0.008377758573224633,0.026522121036185852,0.44675691355422353,0.13698085654489384
AFR,urb,comm,perm,s2,gas,electricity,SSP2,2045,0.003690954835988211,0.003690954835988211,0.020281160881256532,0.032215611898421946,0.007798084500360614,0.024417527398061335,0.42542898365095905,0.1427116768264844
AFR,urb,comm,perm,s2,gas,electricity,SSP2,2050,0.0034110943289073804,0.0034110943289073804,0.018940461929158055,0.029846834560455428,0.007284945155196909,0.02256188940525852,0.4083532823304987,0.15142637712270995
AFR,urb,comm,perm,s2,gas,electricity,SSP2,2055,0.0031658370839138267,0.0031658370839138267,0.017713362272279633,0.02783768576355764,0.006902178254081647,0.020935507509475995,0.3952611028205404,0.16233838425292582
AFR,urb,comm,perm,s2,gas,electricity,SSP2,2060,0.0029517536289257935,0.0029517536289257935,0.01660332750896076,0.026210521668447215,0.006694739081292338,0.019515782587154872,0.3853672359179663,0.1736287084070661
AFR,urb,comm,perm,s2,gas,electricity,SSP2,2070,0.0025971933639350095,0.0025971933639350095,0.014689752216513906,0.02421489004023536,0.007050433602344404,0.017164456437890958,0.3704308415688774,0.1890766108348136
AFR,urb,comm,perm,s2,gas,electricity,SSP2,2080,0.0023289801391733716,0.0023289801391733716,0.013194865542660972,0.023135639015291812,0.007749388966360778,0.015386250048931037,0.35739486801905807,0.18929625336577469
AFR,urb,comm,perm,s2,gas,electricity,SSP2,2090,0.0021230396519329306,0.0021230396519329306,0.012040166197812232,0.021417700179410866,0.00739614208383336,0.014021558095577506,0.34193844167215603,0.17838942931995894
AFR,urb,comm,perm,s2,gas,electricity,SSP2,2100,0.0019608646446559533,0.0019608646446559533,0.011128852693498587,0.019501441668713395,0.006553870163963205,0.012947571504750191,0.3238849517566819,0.1649044010897515
AFR,urb,comm,perm,s2,oil,electricity,SSP2,2020,11.699715939060843,11.699715939060843,57.246784534617916,92.12138918693788,14.687252733765588,77.43413645317229,1181.2081579491887,345.30071952423435
AFR,urb,comm,perm,s2,oil,electricity,SSP2,2025,10.72277694095955,10.72277694095955,54.29215161312525,86.84457557042565,15.876069067683225,70.96850650274241,1105.750256740901,313.63030204576535
AFR,urb,comm,perm,s2,oil,electricity,SSP2,2030,9.820629459137084,9.820629459137084,51.12693756251156,82.03287997881398,17.03852504677464,64.99435493203934,1036.6298045491192,283.7519652262646
AFR,urb,comm,perm,s2,oil,electricity,SSP2,2035,9.000285972042414,9.000285972042414,47.917323230418226,77.1507775280624,17.591378319405553,59.55939920865685,974.2941176025594,278.44238244328545
AFR,urb,comm,perm,s2,oil,electricity,SSP2,2040,8.263772090618378,8.263772090618378,44.78485647485748,71.94969920247227,17.27161340289932,54.67808579957294,921.035391034643,282.400144115003
AFR,urb,comm,perm,s2,oil,electricity,SSP2,2045,7.609283390781017,7.609283390781017,41.811700992416284,66.41580281216886,16.07655473589256,50.339248076276306,877.0656491615849,294.21481443175924
AFR,urb,comm,perm,s2,oil,electricity,SSP2,2050,7.032322222217661,7.032322222217661,39.04771247300791,61.53232516640103,15.018665264936162,46.51365990146487,841.8623423903155,312.1810698243107
AFR,urb,comm,perm,s2,oil,electricity,SSP2,2055,6.526699362592424,6.526699362592424,36.517920528540365,57.39026085088876,14.229553044018155,43.1607078068706,814.8714919490214,334.6773068050571
AFR,urb,comm,perm,s2,oil,electricity,SSP2,2060,6.085344154586724,6.085344154586724,34.22946879135474,54.03569255942171,13.801894702153565,40.233797857268144,794.4742520113605,357.95346719295753
AFR,urb,comm,perm,s2,oil,electricity,SSP2,2070,5.354381530339793,5.354381530339793,30.284435830201392,49.92149045955658,14.535195010412366,35.386295449144214,763.6813199613024,389.8009008229177
AFR,urb,comm,perm,s2,oil,electricity,SSP2,2080,4.801432410902478,4.801432410902478,27.202573282293123,47.69650443641613,15.97616405734481,31.72034037907132,736.8063273420546,390.2537213114375
AFR,urb,comm,perm,s2,oil,electricity,SSP2,2090,4.3768649216312365,4.3768649216312365,24.822042142228938,44.15479601832718,15.247908996423297,28.906887021903884,704.9413181470755,367.76818316580795
AFR,urb,comm,perm,s2,oil,electricity,SSP2,2100,4.042524521280406,4.042524521280406,22.943276115326388,40.204233155166285,13.511479560337058,26.692753594829227,667.7222026101836,339.96741533852503
AFR,urb,comm,perm,s2,v_no_heat,electricity,SSP2,2020,108.36971888539438,108.36971888539438,0,2125.267304348609,276.40044918903584,1848.8668551595729,0,3198.3803795470153
AFR,urb,comm,perm,s2,v_no_heat,electricity,SSP2,2025,99.31526218115565,99.31526218115565,0,1957.685534088989,263.2984615772721,1694.3870725117167,0,2904.8702446329958
AFR,urb,comm,perm,s2,v_no_heat,electricity,SSP2,2030,90.94345612500175,90.94345612500175,0,1824.4533730185824,272.8934064188289,1551.5599665997538,0,2627.671118975837
AFR,urb,comm,perm,s2,v_no_heat,electricity,SSP2,2035,83.32341113391519,83.32341113391519,0,1659.2538894641252,237.6913009730425,1421.5625884910828,0,2577.7813262264403
AFR,urb,comm,perm,s2,v_no_heat,electricity,SSP2,2040,76.4770923372009,76.4770923372009,0,1566.4623634935938,261.6943630485032,1304.7680004450904,0,2613.472595891232
AFR,urb,comm,perm,s2,v_no_heat,electricity,SSP2,2045,70.39009827061224,70.39009827061224,0,1490.056976814348,289.12777425104196,1200.929202563306,0,2721.65046784988
AFR,urb,comm,perm,s2,v_no_heat,electricity,SSP2,2050,65.02232539634517,65.02232539634517,0,1438.0415520793338,328.68049572012023,1109.3610563592133,0,2886.491611627862
AFR,urb,comm,perm,s2,v_no_heat,electricity,SSP2,2055,60.3174054365039,60.3174054365039,0,1457.6797784421638,428.578537704166,1029.1012407379978,0,3092.967162032656
AFR,urb,comm,perm,s2,v_no_heat,electricity,SSP2,2060,56.21036294446631,56.21036294446631,0,1518.9706391465695,559.9298066890165,959.040832457553,0,3306.4184698544336
AFR,urb,comm,perm,s2,v_no_heat,electricity,SSP2,2070,49.4090188340981,49.4090188340981,0,1681.0471732399521,838.0272989363585,843.0198743035934,0,3596.994338407879
AFR,urb,comm,perm,s2,v_no_heat,electricity,SSP2,2080,44.26791581162982,44.26791581162982,0,1691.8627890248242,936.543770186946,755.319018837878,0,3598.0343784414144
AFR,urb,comm,perm,s2,v_no_heat,electricity,SSP2,2090,40.325225211473736,40.325225211473736,0,1606.0391384006482,917.9793462132654,688.0597921873826,0,3388.3464711194542
AFR,urb,comm,perm,s2,v_no_heat,electricity,SSP2,2100,37.225263292875844,37.225263292875844,0,1457.8075395158653,822.632664075034,635.1748754408314,0,3130.5627165290957
AFR,urb,comm,perm,s3,biomass_solid,electricity,SSP2,2020,73.95071286637918,73.95071286637918,509.32654617276717,610.1436264927864,92.81116581617744,517.3324606766089,13998.927267588584,2182.5516529712045
AFR,urb,comm,perm,s3,biomass_solid,electricity,SSP2,2025,70.15500754590502,70.15500754590502,499.44973461519857,588.0942013640293,97.2180733939293,490.8761279701001,13564.685371267233,2051.962502604869
AFR,urb,comm,perm,s3,biomass_solid,electricity,SSP2,2030,65.95591119870414,65.95591119870414,482.2562053700192,563.6240257913325,102.05037877318114,461.57364701815135,13053.87239037134,1905.6944871806359
AFR,urb,comm,perm,s3,biomass_solid,electricity,SSP2,2035,61.51734070445972,61.51734070445972,459.4746281158299,534.3166141988884,103.74471662994632,430.5718975689421,12486.266415260317,1903.1656283514749
AFR,urb,comm,perm,s3,biomass_solid,electricity,SSP2,2040,56.99492140573238,56.99492140573238,432.8646186133237,500.4786247952319,101.51708885646022,398.96153593877176,11910.648781575965,1947.7030395205
AFR,urb,comm,perm,s3,biomass_solid,electricity,SSP2,2045,52.526491545191014,52.526491545191014,404.0797959032054,462.70273114172926,94.99264083333145,367.7100903083978,11351.885676845972,2030.9497187925786
AFR,urb,comm,perm,s3,biomass_solid,electricity,SSP2,2050,48.22497307120736,48.22497307120736,374.5616052725559,426.5914804265148,88.98001210132598,337.61146832518887,10824.69297886324,2140.8182403892292
AFR,urb,comm,perm,s3,biomass_solid,electricity,SSP2,2055,44.174933843207036,44.174933843207036,345.47700265032466,393.8245046991343,84.56316562704872,309.2613390720856,10341.241868902714,2265.2104939400356
AFR,urb,comm,perm,s3,biomass_solid,electricity,SSP2,2060,40.43262409484715,40.43262409484715,317.6988076558685,365.37102494090846,82.31406657484277,283.05695836606566,9897.554056288958,2378.336806399237
AFR,urb,comm,perm,s3,biomass_solid,electricity,SSP2,2070,33.811961068687275,33.811961068687275,266.9359361219971,324.2829048160897,87.60216901308571,236.68073580300396,9042.207855765399,2461.5229244463867
AFR,urb,comm,perm,s3,biomass_solid,electricity,SSP2,2080,28.611681056359085,28.611681056359085,226.2072447312282,295.728718332641,95.48599167695718,200.2427266556838,8232.413463096005,2325.517480963845
AFR,urb,comm,perm,s3,biomass_solid,electricity,SSP2,2090,24.644019664724606,24.644019664724606,195.06659203029594,259.9157401788108,87.47791294653913,172.43782723227167,7442.222351766142,2070.725622169845
AFR,urb,comm,perm,s3,biomass_solid,electricity,SSP2,2100,21.65378815028063,21.65378815028063,171.59691932467697,225.39198322707216,73.9092338760293,151.48274935104288,6706.227928757919,1821.0359271753339
AFR,urb,comm,perm,s3,coal,electricity,SSP2,2020,41.06019954202823,41.06019954202823,150.82513785942777,338.7745443155453,51.53222789126982,287.2423164242755,4145.454720327041,1211.8342461918858
AFR,urb,comm,perm,s3,coal,electricity,SSP2,2025,38.95268209127596,38.95268209127596,147.90035124461414,326.531879430979,53.97910767739294,272.5527717535861,4016.864144459272,1139.3262694025896
AFR,urb,comm,perm,s3,coal,electricity,SSP2,2030,36.621186866557515,36.621186866557515,142.80888990553882,312.9451234295867,56.66218422163152,256.28293920795517,3865.598833740335,1058.1128007671546
AFR,urb,comm,perm,s3,coal,electricity,SSP2,2035,34.156726645467316,34.156726645467316,136.062658914752,296.6725532079758,57.602943922443544,239.06960928553227,3697.5156067941643,1056.7086838319353
AFR,urb,comm,perm,s3,coal,electricity,SSP2,2040,31.64571043444442,31.64571043444442,128.18272730297355,277.8844368637143,56.36608172920184,221.51835513451246,3527.059914642024,1081.4375190059266
AFR,urb,comm,perm,s3,coal,electricity,SSP2,2045,29.16467117733053,29.16467117733053,119.65877565327781,256.90984890997953,52.74346434906865,204.16638456091087,3361.595296834398,1127.6591865138641
AFR,urb,comm,perm,s3,coal,electricity,SSP2,2050,26.776307359993137,26.776307359993137,110.91765425519435,236.85953292729684,49.40502816670199,187.45450476059486,3205.4795162014348,1188.6622958171522
AFR,urb,comm,perm,s3,coal,electricity,SSP2,2055,24.5275742185707,24.5275742185707,102.30492979974923,218.66608340360634,46.95262993333722,171.71345347026912,3062.316783262748,1257.7295238970262
AFR,urb,comm,perm,s3,coal,electricity,SSP2,2060,22.44970398506458,22.44970398506458,94.07906739226975,202.8676480509606,45.7038460842195,157.16380196674112,2930.929020336061,1320.5414804440375
AFR,urb,comm,perm,s3,coal,electricity,SSP2,2070,18.77366443904087,18.77366443904087,79.04683089349565,180.053988172025,48.639998189985484,131.4139899820395,2677.638259074051,1366.729522096813
AFR,urb,comm,perm,s3,coal,electricity,SSP2,2080,15.886274626289431,15.886274626289431,66.98598203377975,164.1996366818453,53.01739117511386,111.18224550673146,2437.8365997540914,1291.21421695065
AFR,urb,comm,perm,s3,coal,electricity,SSP2,2090,13.68328073828686,13.68328073828686,57.76440646110731,144.31493277317654,48.571006578350186,95.74392619482634,2203.839993451167,1149.7442546140876
AFR,urb,comm,perm,s3,coal,electricity,SSP2,2100,12.022992447522565,12.022992447522565,50.81441210458501,125.1460526566812,41.03716885581045,84.10888380087077,1985.8924681259866,1011.1072042982254
AFR,urb,comm,perm,s3,electricity,electricity,SSP2,2020,24.977898819529692,24.977898819529692,68.81289682441952,206.08463633634008,31.348283460703502,174.7363528756366,1891.3342431388703,737.1876787018355
AFR,urb,comm,perm,s3,electricity,electricity,SSP2,2025,23.695845682112722,23.695845682112722,67.47848372572923,198.63713125354394,32.83677880144317,165.80035245210078,1832.665707140799,693.0793468362323
AFR,urb,comm,perm,s3,electricity,electricity,SSP2,2030,22.277541522139334,22.277541522139334,65.1555406888862,190.37198348357842,34.46895826468414,155.90302521889427,1763.6519845815994,643.6752566237421
AFR,urb,comm,perm,s3,electricity,electricity,SSP2,2035,20.778351583161353,20.778351583161353,62.07762076329506,180.4729908566418,35.04124483110144,145.43174602554035,1686.9652073142372,642.821098799681
AFR,urb,comm,perm,s3,electricity,electricity,SSP2,2040,19.250840524954487,19.250840524954487,58.482457989741214,169.04373151854622,34.28883205541304,134.7548994631332,1609.196009662721,657.8642391110859
AFR,urb,comm,perm,s3,electricity,electricity,SSP2,2045,17.741565162906728,17.741565162906728,54.59346565266895,156.2843893450277,32.08510749042881,124.19928185459891,1533.7039541988543,685.9819820165488
AFR,urb,comm,perm,s3,electricity,electricity,SSP2,2050,16.288666481504503,16.288666481504503,50.605391161918305,144.08730385855043,30.05425712681439,114.03304673173605,1462.4772392265638,723.0916285579267
AFR,urb,comm,perm,s3,electricity,electricity,SSP2,2055,14.920708470958974,14.920708470958974,46.67589686304048,133.01979453301854,28.562404783257506,104.45738974976103,1397.1602601713869,765.1068709100873
AFR,urb,comm,perm,s3,electricity,electricity,SSP2,2060,13.656690443058247,13.656690443058247,42.922905623058995,123.40922945769468,27.80273978014689,95.60648967754778,1337.2155274720344,803.3168823802733
AFR,urb,comm,perm,s3,electricity,electricity,SSP2,2070,11.420467900000721,11.420467900000721,36.06455459532642,109.53113596281884,29.58887114420489,79.94226481861394,1221.6534184707355,831.4141698746276
AFR,urb,comm,perm,s3,electricity,electricity,SSP2,2080,9.663999801888526,9.663999801888526,30.561878051900596,99.88655576581017,32.25174371398,67.63481205183017,1112.2456163230868,785.4764084310242
AFR,urb,comm,perm,s3,electricity,electricity,SSP2,2090,8.323866070226892,8.323866070226892,26.354599759576605,87.79021605406173,29.546901900913458,58.24331415314827,1005.4863283463887,699.416855757555
AFR,urb,comm,perm,s3,electricity,electricity,SSP2,2100,7.313873098900496,7.313873098900496,23.183714246988735,76.12932902991825,24.963888704234677,51.16544032568357,906.049319460107,615.0806310408273
AFR,urb,comm,perm,s3,gas,electricity,SSP2,2020,0.01645335766384743,0.01645335766384743,0.060437600399410873,0.13575137977123794,0.02064963584981633,0.1151017439214216,1.6611377916712449,0.485597793100962
