node,commodity,level,year,time,value,unit
R12_PAS,comm_heat_electr,final,2090,year,0.44115449057281103,GWa
R12_PAS,comm_hotwater_biomass,final,2090,year,0.8992498923250216,GWa
R12_PAS,comm_hotwater_electr,final,2090,year,2.148802956366325,GWa
R12_PAS,comm_other_uses_electr,final,2090,year,168.35180629089572,GWa
R12_PAS,comm_cool_electr,final,2100,year,15.131763725299162,GWa
R12_PAS,comm_heat_biomass,final,2100,year,0.21224110848648825,GWa
R12_PAS,comm_heat_electr,final,2100,year,0.3964428338306386,GWa
R12_PAS,comm_hotwater_biomass,final,2100,year,0.8328538150801909,GWa
R12_PAS,comm_hotwater_electr,final,2100,year,1.977444420484334,GWa
R12_PAS,comm_other_uses_electr,final,2100,year,162.06630755120696,GWa
R12_RCPA,comm_cool_electr,final,2020,year,2.643480547979637,GWa
R12_RCPA,comm_heat_biomass,final,2020,year,0.026710756794249786,GWa
R12_RCPA,comm_heat_coal,final,2020,year,0.10919059066306748,GWa
R12_RCPA,comm_heat_d_heat,final,2020,year,0.15091468859284557,GWa
R12_RCPA,comm_heat_electr,final,2020,year,0.23529686568823516,GWa
R12_RCPA,comm_heat_gas,final,2020,year,0.14257585074223691,GWa
R12_RCPA,comm_heat_lightoil,final,2020,year,0.14540116839273867,GWa
R12_RCPA,comm_hotwater_biomass,final,2020,year,0.04081311181662268,GWa
R12_RCPA,comm_hotwater_coal,final,2020,year,0.11531304375067823,GWa
R12_RCPA,comm_hotwater_d_heat,final,2020,year,0.044764991921386096,GWa
R12_RCPA,comm_hotwater_electr,final,2020,year,0.1275208976837346,GWa
R12_RCPA,comm_hotwater_gas,final,2020,year,0.15357332155876552,GWa
R12_RCPA,comm_hotwater_lightoil,final,2020,year,0.14118824434955782,GWa
R12_RCPA,comm_other_uses_electr,final,2020,year,3.4190108910555073,GWa
R12_RCPA,comm_cool_electr,final,2025,year,3.242438922379498,GWa
R12_RCPA,comm_heat_biomass,final,2025,year,0.02533027100895372,GWa
R12_RCPA,comm_heat_coal,final,2025,year,0.10276203294691305,GWa
R12_RCPA,comm_heat_d_heat,final,2025,year,0.19788252219518823,GWa
R12_RCPA,comm_heat_electr,final,2025,year,0.37538429994177025,GWa
R12_RCPA,comm_heat_gas,final,2025,year,0.13422751563314111,GWa
R12_RCPA,comm_heat_lightoil,final,2025,year,0.13665226591154378,GWa
R12_RCPA,comm_hotwater_biomass,final,2025,year,0.041766954944570105,GWa
R12_RCPA,comm_hotwater_coal,final,2025,year,0.11782132933007496,GWa
R12_RCPA,comm_hotwater_d_heat,final,2025,year,0.06721977650599631,GWa
R12_RCPA,comm_hotwater_electr,final,2025,year,0.27657824273208065,GWa
R12_RCPA,comm_hotwater_gas,final,2025,year,0.15692958649187558,GWa
R12_RCPA,comm_hotwater_lightoil,final,2025,year,0.14419454119566885,GWa
R12_RCPA,comm_other_uses_electr,final,2025,year,4.769184733514839,GWa
R12_RCPA,comm_cool_electr,final,2030,year,3.612826083185977,GWa
R12_RCPA,comm_heat_biomass,final,2030,year,0.023966841682006534,GWa
R12_RCPA,comm_heat_coal,final,2030,year,0.09601014344654953,GWa
R12_RCPA,comm_heat_d_heat,final,2030,year,0.23502026235818768,GWa
R12_RCPA,comm_heat_electr,final,2030,year,0.47888195383028553,GWa
R12_RCPA,comm_heat_gas,final,2030,year,0.1254798974967912,GWa
R12_RCPA,comm_heat_lightoil,final,2030,year,0.12737847687896506,GWa
R12_RCPA,comm_hotwater_biomass,final,2030,year,0.041139822012161126,GWa
R12_RCPA,comm_hotwater_coal,final,2030,year,0.11569472228438014,GWa
R12_RCPA,comm_hotwater_d_heat,final,2030,year,0.08622839007881174,GWa
R12_RCPA,comm_hotwater_electr,final,2030,year,0.38285718102309974,GWa
R12_RCPA,comm_hotwater_gas,final,2030,year,0.1541272930008427,GWa
R12_RCPA,comm_hotwater_lightoil,final,2030,year,0.14146757844611527,GWa
R12_RCPA,comm_other_uses_electr,final,2030,year,6.0229646260342316,GWa
R12_RCPA,comm_cool_electr,final,2035,year,3.897059150604581,GWa
R12_RCPA,comm_heat_biomass,final,2035,year,0.022714371345620533,GWa
R12_RCPA,comm_heat_coal,final,2035,year,0.08960718956052205,GWa
R12_RCPA,comm_heat_d_heat,final,2035,year,0.26444924471684467,GWa
R12_RCPA,comm_heat_electr,final,2035,year,0.5552316030240396,GWa
R12_RCPA,comm_heat_gas,final,2035,year,0.11719400215084398,GWa
R12_RCPA,comm_heat_lightoil,final,2035,year,0.11854422465370806,GWa
R12_RCPA,comm_hotwater_biomass,final,2035,year,0.03960639502386422,GWa
R12_RCPA,comm_hotwater_coal,final,2035,year,0.11094027294771913,GWa
R12_RCPA,comm_hotwater_d_heat,final,2035,year,0.10127798215218253,GWa
R12_RCPA,comm_hotwater_electr,final,2035,year,0.4504538491035877,GWa
R12_RCPA,comm_hotwater_gas,final,2035,year,0.14783091974412085,GWa
R12_RCPA,comm_hotwater_lightoil,final,2035,year,0.13549977376326672,GWa
R12_RCPA,comm_other_uses_electr,final,2035,year,7.16252665649569,GWa
R12_RCPA,comm_cool_electr,final,2040,year,4.212206404768256,GWa
R12_RCPA,comm_heat_biomass,final,2040,year,0.021622035518771496,GWa
R12_RCPA,comm_heat_coal,final,2040,year,0.0839784078547579,GWa
R12_RCPA,comm_heat_d_heat,final,2040,year,0.28960973382764066,GWa
R12_RCPA,comm_heat_electr,final,2040,year,0.6158665340574397,GWa
R12_RCPA,comm_heat_gas,final,2040,year,0.10991201559649948,GWa
R12_RCPA,comm_heat_lightoil,final,2040,year,0.11076957430203856,GWa
R12_RCPA,comm_hotwater_biomass,final,2040,year,0.03792374740847479,GWa
R12_RCPA,comm_hotwater_coal,final,2040,year,0.10578436017969468,GWa
R12_RCPA,comm_hotwater_d_heat,final,2040,year,0.1139996050747148,GWa
R12_RCPA,comm_hotwater_electr,final,2040,year,0.49486226680341316,GWa
R12_RCPA,comm_hotwater_gas,final,2040,year,0.14099818096063582,GWa
R12_RCPA,comm_hotwater_lightoil,final,2040,year,0.12904741517191476,GWa
R12_RCPA,comm_other_uses_electr,final,2040,year,8.29446741284481,GWa
R12_RCPA,comm_cool_electr,final,2045,year,4.61461902980664,GWa
R12_RCPA,comm_heat_biomass,final,2045,year,0.02069645432238437,GWa
R12_RCPA,comm_heat_coal,final,2045,year,0.07927096856466039,GWa
R12_RCPA,comm_heat_d_heat,final,2045,year,0.31140171309994735,GWa
R12_RCPA,comm_heat_electr,final,2045,year,0.6642812179040232,GWa
R12_RCPA,comm_heat_gas,final,2045,year,0.10381910554992434,GWa
R12_RCPA,comm_heat_lightoil,final,2045,year,0.10427932625714577,GWa
R12_RCPA,comm_hotwater_biomass,final,2045,year,0.03635939088801988,GWa
R12_RCPA,comm_hotwater_coal,final,2045,year,0.10103469449761193,GWa
R12_RCPA,comm_hotwater_d_heat,final,2045,year,0.12486034293680547,GWa
R12_RCPA,comm_hotwater_electr,final,2045,year,0.5222471882963369,GWa
R12_RCPA,comm_hotwater_gas,final,2045,year,0.1347004061923574,GWa
R12_RCPA,comm_hotwater_lightoil,final,2045,year,0.12311747187118344,GWa
R12_RCPA,comm_other_uses_electr,final,2045,year,9.39455872670859,GWa
R12_RCPA,comm_cool_electr,final,2050,year,5.0831607609887035,GWa
R12_RCPA,comm_heat_biomass,final,2050,year,0.01991574026346331,GWa
R12_RCPA,comm_heat_coal,final,2050,year,0.07542403044328568,GWa
R12_RCPA,comm_heat_d_heat,final,2050,year,0.3301264308307595,GWa
R12_RCPA,comm_heat_electr,final,2050,year,0.7023513436887528,GWa
R12_RCPA,comm_heat_gas,final,2050,year,0.09883415966775957,GWa
R12_RCPA,comm_heat_lightoil,final,2050,year,0.09899933410229168,GWa
R12_RCPA,comm_hotwater_biomass,final,2050,year,0.03497022183378188,GWa
R12_RCPA,comm_hotwater_coal,final,2050,year,0.09687018789526348,GWa
R12_RCPA,comm_hotwater_d_heat,final,2050,year,0.1339887265105234,GWa
R12_RCPA,comm_hotwater_electr,final,2050,year,0.5363606799048194,GWa
R12_RCPA,comm_hotwater_gas,final,2050,year,0.12917433839578366,GWa
R12_RCPA,comm_hotwater_lightoil,final,2050,year,0.11793530679846331,GWa
R12_RCPA,comm_other_uses_electr,final,2050,year,10.338984795756737,GWa
R12_RCPA,comm_cool_electr,final,2055,year,5.5509813264950925,GWa
R12_RCPA,comm_heat_biomass,final,2055,year,0.0192465403040521,GWa
R12_RCPA,comm_heat_coal,final,2055,year,0.07227460137118852,GWa
R12_RCPA,comm_heat_d_heat,final,2055,year,0.3457783732037019,GWa
R12_RCPA,comm_heat_electr,final,2055,year,0.7311861475573018,GWa
R12_RCPA,comm_heat_gas,final,2055,year,0.09474590377380426,GWa
R12_RCPA,comm_heat_lightoil,final,2055,year,0.09470615771571811,GWa
R12_RCPA,comm_hotwater_biomass,final,2055,year,0.033776324733797006,GWa
R12_RCPA,comm_hotwater_coal,final,2055,year,0.0933407319636568,GWa
R12_RCPA,comm_hotwater_d_heat,final,2055,year,0.14155640768703637,GWa
R12_RCPA,comm_hotwater_electr,final,2055,year,0.5406055391957426,GWa
R12_RCPA,comm_hotwater_gas,final,2055,year,0.12448700097926892,GWa
R12_RCPA,comm_hotwater_lightoil,final,2055,year,0.11355962654938201,GWa
R12_RCPA,comm_other_uses_electr,final,2055,year,11.079397103052562,GWa
R12_RCPA,comm_cool_electr,final,2060,year,5.973575285066956,GWa
R12_RCPA,comm_heat_biomass,final,2060,year,0.018547857552891237,GWa
R12_RCPA,comm_heat_coal,final,2060,year,0.0693676180581565,GWa
R12_RCPA,comm_heat_d_heat,final,2060,year,0.358009596548049,GWa
R12_RCPA,comm_heat_electr,final,2060,year,0.7512977984669631,GWa
R12_RCPA,comm_heat_gas,final,2060,year,0.09095306743036338,GWa
R12_RCPA,comm_heat_lightoil,final,2060,year,0.09082293693266688,GWa
R12_RCPA,comm_hotwater_biomass,final,2060,year,0.032580254065679715,GWa
R12_RCPA,comm_hotwater_coal,final,2060,year,0.0899287018181795,GWa
R12_RCPA,comm_hotwater_d_heat,final,2060,year,0.14763292328067845,GWa
R12_RCPA,comm_hotwater_electr,final,2060,year,0.538454548759688,GWa
R12_RCPA,comm_hotwater_gas,final,2060,year,0.11994563086879748,GWa
R12_RCPA,comm_hotwater_lightoil,final,2060,year,0.10937062690395792,GWa
R12_RCPA,comm_other_uses_electr,final,2060,year,11.674284876622828,GWa
R12_RCPA,comm_cool_electr,final,2070,year,6.467537766134098,GWa
R12_RCPA,comm_heat_biomass,final,2070,year,0.016677710250279844,GWa
R12_RCPA,comm_heat_coal,final,2070,year,0.06294182261693008,GWa
R12_RCPA,comm_heat_d_heat,final,2070,year,0.37289771713730135,GWa
R12_RCPA,comm_heat_electr,final,2070,year,0.7706943089080894,GWa
R12_RCPA,comm_heat_gas,final,2070,year,0.08249151605706387,GWa
R12_RCPA,comm_heat_lightoil,final,2070,year,0.08255875649426724,GWa
R12_RCPA,comm_hotwater_biomass,final,2070,year,0.029434355109813987,GWa
R12_RCPA,comm_hotwater_coal,final,2070,year,0.08143039113721208,GWa
R12_RCPA,comm_hotwater_d_heat,final,2070,year,0.15557914684163318,GWa
R12_RCPA,comm_hotwater_electr,final,2070,year,0.5248290377270685,GWa
R12_RCPA,comm_hotwater_gas,final,2070,year,0.10859473016512726,GWa
R12_RCPA,comm_hotwater_lightoil,final,2070,year,0.09910082050237363,GWa
R12_RCPA,comm_other_uses_electr,final,2070,year,12.37591888029338,GWa
R12_RCPA,comm_cool_electr,final,2080,year,6.463431808920979,GWa
R12_RCPA,comm_heat_biomass,final,2080,year,0.014336093182751369,GWa
R12_RCPA,comm_heat_coal,final,2080,year,0.05577735189885265,GWa
R12_RCPA,comm_heat_d_heat,final,2080,year,0.3778710386984401,GWa
R12_RCPA,comm_heat_electr,final,2080,year,0.7706258286277035,GWa
R12_RCPA,comm_heat_gas,final,2080,year,0.07299616143196108,GWa
R12_RCPA,comm_heat_lightoil,final,2080,year,0.0735961960991776,GWa
R12_RCPA,comm_hotwater_biomass,final,2080,year,0.025438419863737707,GWa
R12_RCPA,comm_hotwater_coal,final,2080,year,0.07095198343158167,GWa
R12_RCPA,comm_hotwater_d_heat,final,2080,year,0.15888817855150106,GWa
R12_RCPA,comm_hotwater_electr,final,2080,year,0.505691345797201,GWa
R12_RCPA,comm_hotwater_gas,final,2080,year,0.09457119600118478,GWa
R12_RCPA,comm_hotwater_lightoil,final,2080,year,0.08655298742924887,GWa
R12_RCPA,comm_other_uses_electr,final,2080,year,12.526815288692793,GWa
R12_RCPA,comm_cool_electr,final,2090,year,6.1755829964225954,GWa
R12_RCPA,comm_heat_biomass,final,2090,year,0.01202761003390147,GWa
R12_RCPA,comm_heat_coal,final,2090,year,0.04891142931448258,GWa
R12_RCPA,comm_heat_d_heat,final,2090,year,0.37709519019275,GWa
R12_RCPA,comm_heat_electr,final,2090,year,0.7604435923947841,GWa
R12_RCPA,comm_heat_gas,final,2090,year,0.06388113085769394,GWa
R12_RCPA,comm_heat_lightoil,final,2090,year,0.06507033277426444,GWa
R12_RCPA,comm_hotwater_biomass,final,2090,year,0.021415862743708595,GWa
R12_RCPA,comm_hotwater_coal,final,2090,year,0.060467891309101206,GWa
R12_RCPA,comm_hotwater_d_heat,final,2090,year,0.15916709276134236,GWa
R12_RCPA,comm_hotwater_electr,final,2090,year,0.48480971252230887,GWa
R12_RCPA,comm_hotwater_gas,final,2090,year,0.08053422802226114,GWa
R12_RCPA,comm_hotwater_lightoil,final,2090,year,0.07402233793768831,GWa
R12_RCPA,comm_other_uses_electr,final,2090,year,12.347996417947845,GWa
R12_RCPA,comm_cool_electr,final,2100,year,5.769507330384048,GWa
R12_RCPA,comm_heat_biomass,final,2100,year,0.009994533177168613,GWa
R12_RCPA,comm_heat_coal,final,2100,year,0.042841034442911013,GWa
R12_RCPA,comm_heat_d_heat,final,2100,year,0.37257340405485306,GWa
R12_RCPA,comm_heat_electr,final,2100,year,0.7440496380708949,GWa
R12_RCPA,comm_heat_gas,final,2100,year,0.0558241130242526,GWa
R12_RCPA,comm_heat_lightoil,final,2100,year,0.05752454701551137,GWa
R12_RCPA,comm_hotwater_biomass,final,2100,year,0.017827544317424636,GWa
R12_RCPA,comm_hotwater_coal,final,2100,year,0.05110245743960808,GWa
R12_RCPA,comm_hotwater_d_heat,final,2100,year,0.15744355866663193,GWa
R12_RCPA,comm_hotwater_electr,final,2100,year,0.4630199152752121,GWa
R12_RCPA,comm_hotwater_gas,final,2100,year,0.06799621038149009,GWa
R12_RCPA,comm_hotwater_lightoil,final,2100,year,0.06282378110568766,GWa
R12_RCPA,comm_other_uses_electr,final,2100,year,11.959127982586764,GWa
R12_SAS,comm_cool_electr,final,2020,year,4.672860256935618,GWa
R12_SAS,comm_heat_biomass,final,2020,year,0.5507089213725291,GWa
R12_SAS,comm_heat_electr,final,2020,year,0.028984680137862234,GWa
R12_SAS,comm_hotwater_biomass,final,2020,year,3.5224759441199396,GWa
R12_SAS,comm_hotwater_electr,final,2020,year,0.18539347116278393,GWa
R12_SAS,comm_other_uses_electr,final,2020,year,42.59935411577279,GWa
R12_SAS,comm_cool_electr,final,2025,year,5.7604621974059,GWa
R12_SAS,comm_heat_biomass,final,2025,year,0.5321006770032262,GWa
R12_SAS,comm_heat_electr,final,2025,year,0.11211309971170168,GWa
R12_SAS,comm_hotwater_biomass,final,2025,year,3.4401797839140067,GWa
R12_SAS,comm_hotwater_electr,final,2025,year,0.776089135364341,GWa
R12_SAS,comm_other_uses_electr,final,2025,year,54.72353750856838,GWa
R12_SAS,comm_cool_electr,final,2030,year,7.272094581967733,GWa
R12_SAS,comm_heat_biomass,final,2030,year,0.5088524313353058,GWa
R12_SAS,comm_heat_electr,final,2030,year,0.22265305872793725,GWa
R12_SAS,comm_hotwater_biomass,final,2030,year,3.3492136510026427,GWa
R12_SAS,comm_hotwater_electr,final,2030,year,1.5812367220834254,GWa
R12_SAS,comm_other_uses_electr,final,2030,year,70.67023019604346,GWa
R12_SAS,comm_cool_electr,final,2035,year,9.306115612494011,GWa
R12_SAS,comm_heat_biomass,final,2035,year,0.4825593002710561,GWa
R12_SAS,comm_heat_electr,final,2035,year,0.36286353093275053,GWa
R12_SAS,comm_hotwater_biomass,final,2035,year,3.250232521327241,GWa
R12_SAS,comm_hotwater_electr,final,2035,year,2.6360953138543395,GWa
R12_SAS,comm_other_uses_electr,final,2035,year,91.42158357265737,GWa
R12_SAS,comm_cool_electr,final,2040,year,12.040882773258248,GWa
R12_SAS,comm_heat_biomass,final,2040,year,0.4546404254952391,GWa
R12_SAS,comm_heat_electr,final,2040,year,0.5360456776637577,GWa
R12_SAS,comm_hotwater_biomass,final,2040,year,3.1487962317471667,GWa
R12_SAS,comm_hotwater_electr,final,2040,year,3.994862520514977,GWa
R12_SAS,comm_other_uses_electr,final,2040,year,117.09817869760134,GWa
R12_SAS,comm_cool_electr,final,2045,year,15.765033325705982,GWa
R12_SAS,comm_heat_biomass,final,2045,year,0.4262924903295797,GWa
R12_SAS,comm_heat_electr,final,2045,year,0.7353086186100496,GWa
R12_SAS,comm_hotwater_biomass,final,2045,year,3.0432866130875436,GWa
R12_SAS,comm_hotwater_electr,final,2045,year,5.6308037619581,GWa
R12_SAS,comm_other_uses_electr,final,2045,year,146.259253815638,GWa
R12_SAS,comm_cool_electr,final,2050,year,20.32206064506137,GWa
R12_SAS,comm_heat_biomass,final,2050,year,0.3984659079527597,GWa
R12_SAS,comm_heat_electr,final,2050,year,0.9495377214339726,GWa
R12_SAS,comm_hotwater_biomass,final,2050,year,2.9350788595212562,GWa
R12_SAS,comm_hotwater_electr,final,2050,year,7.475844220069711,GWa
R12_SAS,comm_other_uses_electr,final,2050,year,176.79310439568232,GWa
R12_SAS,comm_cool_electr,final,2055,year,25.258368521755656,GWa
R12_SAS,comm_heat_biomass,final,2055,year,0.37186503308187996,GWa
R12_SAS,comm_heat_electr,final,2055,year,1.1641669519773927,GWa
R12_SAS,comm_hotwater_biomass,final,2055,year,2.826805305515458,GWa
R12_SAS,comm_hotwater_electr,final,2055,year,9.429306750850412,GWa
R12_SAS,comm_other_uses_electr,final,2055,year,206.56276610890006,GWa
R12_SAS,comm_cool_electr,final,2060,year,30.188825777932657,GWa
R12_SAS,comm_heat_biomass,final,2060,year,0.3469680249715107,GWa
R12_SAS,comm_heat_electr,final,2060,year,1.3648601925613184,GWa
R12_SAS,comm_hotwater_biomass,final,2060,year,2.720084521302333,GWa
R12_SAS,comm_hotwater_electr,final,2060,year,11.368724794963622,GWa
R12_SAS,comm_other_uses_electr,final,2060,year,233.35339432008544,GWa
R12_SAS,comm_cool_electr,final,2070,year,38.261978894882745,GWa
R12_SAS,comm_heat_biomass,final,2070,year,0.30233399281622725,GWa
R12_SAS,comm_heat_electr,final,2070,year,1.67496234556394,GWa
R12_SAS,comm_hotwater_biomass,final,2070,year,2.5029515082923477,GWa
R12_SAS,comm_hotwater_electr,final,2070,year,14.671823536350528,GWa
R12_SAS,comm_other_uses_electr,final,2070,year,271.07466948431676,GWa
R12_SAS,comm_cool_electr,final,2080,year,42.372548998032556,GWa
R12_SAS,comm_heat_biomass,final,2080,year,0.26658249588964233,GWa
R12_SAS,comm_heat_electr,final,2080,year,1.8426996157138036,GWa
R12_SAS,comm_hotwater_biomass,final,2080,year,2.2976925694331527,GWa
R12_SAS,comm_hotwater_electr,final,2080,year,16.764765984629086,GWa
R12_SAS,comm_other_uses_electr,final,2080,year,286.3087497984825,GWa
R12_SAS,comm_cool_electr,final,2090,year,42.53262575481424,GWa
R12_SAS,comm_heat_biomass,final,2090,year,0.23834870949430031,GWa
R12_SAS,comm_heat_electr,final,2090,year,1.9018283218315388,GWa
R12_SAS,comm_hotwater_biomass,final,2090,year,2.103378121117485,GWa
R12_SAS,comm_hotwater_electr,final,2090,year,17.72440812645581,GWa
R12_SAS,comm_other_uses_electr,final,2090,year,285.65526000045844,GWa
R12_SAS,comm_cool_electr,final,2100,year,40.579911940553586,GWa
R12_SAS,comm_heat_biomass,final,2100,year,0.21546752738917285,GWa
R12_SAS,comm_heat_electr,final,2100,year,1.8995761246102472,GWa
R12_SAS,comm_hotwater_biomass,final,2100,year,1.91758668906217,GWa
R12_SAS,comm_hotwater_electr,final,2100,year,17.939640228646137,GWa
R12_SAS,comm_other_uses_electr,final,2100,year,277.12036627314797,GWa
R12_WEU,comm_cool_electr,final,2020,year,8.866183674600633,GWa
R12_WEU,comm_heat_biomass,final,2020,year,7.840087695643163,GWa
R12_WEU,comm_heat_coal,final,2020,year,4.238984460791522,GWa
R12_WEU,comm_heat_d_heat,final,2020,year,3.894297725998318,GWa
R12_WEU,comm_heat_electr,final,2020,year,9.574984879554837,GWa
R12_WEU,comm_heat_gas,final,2020,year,44.28129546401296,GWa
R12_WEU,comm_heat_lightoil,final,2020,year,18.14017080876824,GWa
R12_WEU,comm_hotwater_biomass,final,2020,year,2.935472718338647,GWa
R12_WEU,comm_hotwater_coal,final,2020,year,2.009799574554359,GWa
R12_WEU,comm_hotwater_d_heat,final,2020,year,1.9285580279007286,GWa
R12_WEU,comm_hotwater_electr,final,2020,year,4.539719525651238,GWa
R12_WEU,comm_hotwater_gas,final,2020,year,20.994775887185423,GWa
R12_WEU,comm_hotwater_lightoil,final,2020,year,8.600670252862802,GWa
R12_WEU,comm_other_uses_electr,final,2020,year,72.34215405221255,GWa
R12_WEU,comm_cool_electr,final,2025,year,9.71456306499343,GWa
R12_WEU,comm_heat_biomass,final,2025,year,7.2006124174010555,GWa
R12_WEU,comm_heat_coal,final,2025,year,3.876289964780198,GWa
R12_WEU,comm_heat_d_heat,final,2025,year,3.915387792647031,GWa
R12_WEU,comm_heat_electr,final,2025,year,10.023459778787688,GWa
R12_WEU,comm_heat_gas,final,2025,year,40.49251485209779,GWa
R12_WEU,comm_heat_lightoil,final,2025,year,16.588067900853375,GWa
R12_WEU,comm_hotwater_biomass,final,2025,year,2.6935100146780098,GWa
R12_WEU,comm_hotwater_coal,final,2025,year,1.8397676212398795,GWa
R12_WEU,comm_hotwater_d_heat,final,2025,year,2.1048640759736448,GWa
R12_WEU,comm_hotwater_electr,final,2025,year,5.765990825219962,GWa
R12_WEU,comm_hotwater_gas,final,2025,year,19.218587456000517,GWa
R12_WEU,comm_hotwater_lightoil,final,2025,year,7.873041099518374,GWa
R12_WEU,comm_other_uses_electr,final,2025,year,76.21940937731101,GWa
R12_WEU,comm_cool_electr,final,2030,year,10.350766830393576,GWa
R12_WEU,comm_heat_biomass,final,2030,year,6.376140864577614,GWa
R12_WEU,comm_heat_coal,final,2030,year,3.438274967018912,GWa
R12_WEU,comm_heat_d_heat,final,2030,year,3.910595252061437,GWa
R12_WEU,comm_heat_electr,final,2030,year,10.392582483701466,GWa
R12_WEU,comm_heat_gas,final,2030,year,35.9169209300686,GWa
R12_WEU,comm_heat_lightoil,final,2030,year,14.713640912480725,GWa
R12_WEU,comm_hotwater_biomass,final,2030,year,2.3826218111561124,GWa
R12_WEU,comm_hotwater_coal,final,2030,year,1.6328337144200946,GWa
R12_WEU,comm_hotwater_d_heat,final,2030,year,2.247686903452764,GWa
R12_WEU,comm_hotwater_electr,final,2030,year,6.780049083001963,GWa
R12_WEU,comm_hotwater_gas,final,2030,year,17.056913698899216,GWa
R12_WEU,comm_hotwater_lightoil,final,2030,year,6.987494938931436,GWa
R12_WEU,comm_other_uses_electr,final,2030,year,78.96186704556494,GWa
R12_WEU,comm_cool_electr,final,2035,year,10.816686909524774,GWa
R12_WEU,comm_heat_biomass,final,2035,year,5.60866280244793,GWa
R12_WEU,comm_heat_coal,final,2035,year,3.041328849499257,GWa
R12_WEU,comm_heat_d_heat,final,2035,year,3.8896396198692766,GWa
R12_WEU,comm_heat_electr,final,2035,year,10.519965361466225,GWa
R12_WEU,comm_heat_gas,final,2035,year,31.770340899538716,GWa
R12_WEU,comm_heat_lightoil,final,2035,year,13.014962740599042,GWa
R12_WEU,comm_hotwater_biomass,final,2035,year,2.0918688818936433,GWa
R12_WEU,comm_hotwater_coal,final,2035,year,1.4438675418976972,GWa
R12_WEU,comm_hotwater_d_heat,final,2035,year,2.365996768455149,GWa
R12_WEU,comm_hotwater_electr,final,2035,year,7.503722418036703,GWa
R12_WEU,comm_hotwater_gas,final,2035,year,15.082934555432,GWa
R12_WEU,comm_hotwater_lightoil,final,2035,year,6.178839310002684,GWa
R12_WEU,comm_other_uses_electr,final,2035,year,80.98587638084288,GWa
R12_WEU,comm_cool_electr,final,2040,year,11.138504648608137,GWa
R12_WEU,comm_heat_biomass,final,2040,year,4.9051888227797305,GWa
R12_WEU,comm_heat_coal,final,2040,year,2.684464245603012,GWa
R12_WEU,comm_heat_d_heat,final,2040,year,3.857178230994994,GWa
R12_WEU,comm_heat_electr,final,2040,year,10.46939478815786,GWa
R12_WEU,comm_heat_gas,final,2040,year,28.04246052766373,GWa
R12_WEU,comm_heat_lightoil,final,2040,year,11.487808080976365,GWa
R12_WEU,comm_hotwater_biomass,final,2040,year,1.8251419311637482,GWa
R12_WEU,comm_hotwater_coal,final,2040,year,1.2727054584543103,GWa
R12_WEU,comm_hotwater_d_heat,final,2040,year,2.463749039629017,GWa
R12_WEU,comm_hotwater_electr,final,2040,year,8.001401102743793,GWa
R12_WEU,comm_hotwater_gas,final,2040,year,13.29494055433884,GWa
R12_WEU,comm_hotwater_lightoil,final,2040,year,5.446373914782275,GWa
R12_WEU,comm_other_uses_electr,final,2040,year,82.46331902633105,GWa
R12_WEU,comm_cool_electr,final,2045,year,11.2933560547608,GWa
R12_WEU,comm_heat_biomass,final,2045,year,4.265207834585107,GWa
R12_WEU,comm_heat_coal,final,2045,year,2.3655286908110993,GWa
R12_WEU,comm_heat_d_heat,final,2045,year,3.816072226820831,GWa
R12_WEU,comm_heat_electr,final,2045,year,10.288172507529696,GWa
R12_WEU,comm_heat_gas,final,2045,year,24.710794731509505,GWa
R12_WEU,comm_heat_lightoil,final,2045,year,10.122965747694618,GWa
R12_WEU,comm_hotwater_biomass,final,2045,year,1.582392798038431,GWa
R12_WEU,comm_hotwater_coal,final,2045,year,1.1186852630300006,GWa
R12_WEU,comm_hotwater_d_heat,final,2045,year,2.5424614605747147,GWa
R12_WEU,comm_hotwater_electr,final,2045,year,8.316317538552529,GWa
R12_WEU,comm_hotwater_gas,final,2045,year,11.686014208433644,GWa
R12_WEU,comm_hotwater_lightoil,final,2045,year,4.787264951820827,GWa
R12_WEU,comm_other_uses_electr,final,2045,year,83.43455646468293,GWa
R12_WEU,comm_cool_electr,final,2050,year,11.36703295878597,GWa
R12_WEU,comm_heat_biomass,final,2050,year,3.690502308613997,GWa
R12_WEU,comm_heat_coal,final,2050,year,2.0823103412364143,GWa
R12_WEU,comm_heat_d_heat,final,2050,year,3.7704280051621373,GWa
R12_WEU,comm_heat_electr,final,2050,year,10.01859829246354,GWa
R12_WEU,comm_heat_gas,final,2050,year,21.752238139216473,GWa
R12_WEU,comm_heat_lightoil,final,2050,year,8.910970448753114,GWa
R12_WEU,comm_hotwater_biomass,final,2050,year,1.3646352213413124,GWa
R12_WEU,comm_hotwater_coal,final,2050,year,0.9811554928233536,GWa
R12_WEU,comm_hotwater_d_heat,final,2050,year,2.606133008091873,GWa
R12_WEU,comm_hotwater_electr,final,2050,year,8.493352661244574,GWa
R12_WEU,comm_hotwater_gas,final,2050,year,10.24935020457791,GWa
R12_WEU,comm_hotwater_lightoil,final,2050,year,4.198724572632905,GWa
R12_WEU,comm_other_uses_electr,final,2050,year,84.03685977729182,GWa
R12_WEU,comm_cool_electr,final,2055,year,11.350063281553808,GWa
R12_WEU,comm_heat_biomass,final,2055,year,3.1759664290434837,GWa
