node,commodity,level,year,time,value,unit
R12_AFR,resid_cool_electr,final,2090,year,61.73536646164227,GWa
R12_AFR,resid_heat_biomass,final,2090,year,1.851463193715036,GWa
R12_AFR,resid_heat_coal,final,2090,year,0.6790095664083142,GWa
R12_AFR,resid_heat_electr,final,2090,year,1.4631477392716794,GWa
R12_AFR,resid_heat_gas,final,2090,year,6.197010306276887,GWa
R12_AFR,resid_heat_lightoil,final,2090,year,2.7161812378284167,GWa
R12_AFR,resid_hotwater_biomass,final,2090,year,28.820186819978883,GWa
R12_AFR,resid_hotwater_coal,final,2090,year,6.97941024521687,GWa
R12_AFR,resid_hotwater_electr,final,2090,year,18.29470669765689,GWa
R12_AFR,resid_hotwater_gas,final,2090,year,42.92981706569136,GWa
R12_AFR,resid_hotwater_lightoil,final,2090,year,25.279358962428258,GWa
R12_AFR,resid_other_uses_electr,final,2090,year,0,GWa
R12_AFR,resid_cool_electr,final,2100,year,70.14578597038418,GWa
R12_AFR,resid_heat_biomass,final,2100,year,1.6859604714496548,GWa
R12_AFR,resid_heat_coal,final,2100,year,0.6235234966420635,GWa
R12_AFR,resid_heat_electr,final,2100,year,1.5003089831004486,GWa
R12_AFR,resid_heat_gas,final,2100,year,6.394682583632418,GWa
R12_AFR,resid_heat_lightoil,final,2100,year,2.9742758880891262,GWa
R12_AFR,resid_hotwater_biomass,final,2100,year,28.12559300979637,GWa
R12_AFR,resid_hotwater_coal,final,2100,year,6.831952178706785,GWa
R12_AFR,resid_hotwater_electr,final,2100,year,19.535275623618343,GWa
R12_AFR,resid_hotwater_gas,final,2100,year,46.72998222230578,GWa
R12_AFR,resid_hotwater_lightoil,final,2100,year,29.172221937268958,GWa
R12_AFR,resid_other_uses_electr,final,2100,year,0,GWa
R12_CHN,resid_cool_electr,final,2020,year,13.807696775879721,GWa
R12_CHN,resid_heat_biomass,final,2020,year,7.501605192079928,GWa
R12_CHN,resid_heat_coal,final,2020,year,20.632418687538706,GWa
R12_CHN,resid_heat_d_heat,final,2020,year,18.698963097955975,GWa
R12_CHN,resid_heat_electr,final,2020,year,31.233564343044137,GWa
R12_CHN,resid_heat_gas,final,2020,year,38.0355993004704,GWa
R12_CHN,resid_heat_lightoil,final,2020,year,23.378402423078533,GWa
R12_CHN,resid_hotwater_biomass,final,2020,year,9.493860627465326,GWa
R12_CHN,resid_hotwater_coal,final,2020,year,22.78750436182905,GWa
R12_CHN,resid_hotwater_d_heat,final,2020,year,30.854772235602784,GWa
R12_CHN,resid_hotwater_electr,final,2020,year,33.10178551315184,GWa
R12_CHN,resid_hotwater_gas,final,2020,year,28.830550856661763,GWa
R12_CHN,resid_hotwater_lightoil,final,2020,year,20.06535024688205,GWa
R12_CHN,resid_other_uses_electr,final,2020,year,0,GWa
R12_CHN,resid_cool_electr,final,2025,year,15.38097326568877,GWa
R12_CHN,resid_heat_biomass,final,2025,year,7.286153146195377,GWa
R12_CHN,resid_heat_coal,final,2025,year,20.140868642619637,GWa
R12_CHN,resid_heat_d_heat,final,2025,year,21.21360541056998,GWa
R12_CHN,resid_heat_electr,final,2025,year,30.70191980637364,GWa
R12_CHN,resid_heat_gas,final,2025,year,38.3314110504589,GWa
R12_CHN,resid_heat_lightoil,final,2025,year,23.887077685575488,GWa
R12_CHN,resid_hotwater_biomass,final,2025,year,9.888199304692534,GWa
R12_CHN,resid_hotwater_coal,final,2025,year,23.92374568530796,GWa
R12_CHN,resid_hotwater_d_heat,final,2025,year,39.551567397874805,GWa
R12_CHN,resid_hotwater_electr,final,2025,year,36.33543430657108,GWa
R12_CHN,resid_hotwater_gas,final,2025,year,34.17083833429058,GWa
R12_CHN,resid_hotwater_lightoil,final,2025,year,23.674794930736745,GWa
R12_CHN,resid_other_uses_electr,final,2025,year,0,GWa
R12_CHN,resid_cool_electr,final,2030,year,16.145945927351885,GWa
R12_CHN,resid_heat_biomass,final,2030,year,6.955019229103881,GWa
R12_CHN,resid_heat_coal,final,2030,year,19.374515069050695,GWa
R12_CHN,resid_heat_d_heat,final,2030,year,23.697144546025818,GWa
R12_CHN,resid_heat_electr,final,2030,year,27.91188742408039,GWa
R12_CHN,resid_heat_gas,final,2030,year,38.27970689501402,GWa
R12_CHN,resid_heat_lightoil,final,2030,year,23.974107422090835,GWa
R12_CHN,resid_hotwater_biomass,final,2030,year,9.737401685222606,GWa
R12_CHN,resid_hotwater_coal,final,2030,year,23.772579698152725,GWa
R12_CHN,resid_hotwater_d_heat,final,2030,year,47.1267774662811,GWa
R12_CHN,resid_hotwater_electr,final,2030,year,37.30236829665312,GWa
R12_CHN,resid_hotwater_gas,final,2030,year,38.45878390774575,GWa
R12_CHN,resid_hotwater_lightoil,final,2030,year,26.435038609811418,GWa
R12_CHN,resid_other_uses_electr,final,2030,year,0,GWa
R12_CHN,resid_cool_electr,final,2035,year,16.551528320992652,GWa
R12_CHN,resid_heat_biomass,final,2035,year,6.546234936700993,GWa
R12_CHN,resid_heat_coal,final,2035,year,18.3669232606027,GWa
R12_CHN,resid_heat_d_heat,final,2035,year,25.622469496076004,GWa
R12_CHN,resid_heat_electr,final,2035,year,26.66080519181049,GWa
R12_CHN,resid_heat_gas,final,2035,year,37.214941455300796,GWa
R12_CHN,resid_heat_lightoil,final,2035,year,23.958805650879114,GWa
R12_CHN,resid_hotwater_biomass,final,2035,year,9.205488540133361,GWa
R12_CHN,resid_hotwater_coal,final,2035,year,22.651534695002425,GWa
R12_CHN,resid_hotwater_d_heat,final,2035,year,53.10357773884401,GWa
R12_CHN,resid_hotwater_electr,final,2035,year,36.84779798792298,GWa
R12_CHN,resid_hotwater_gas,final,2035,year,40.64257509484105,GWa
