R12,urt,arch,mat,eneff,material,scenario,year,floor_tot_Mm2,floor_new_Mm2,floor_dem_Mm2,mat_stock_Mt,mat_demand_Mt,mat_scrap_Mt
PAS,urb,comm,perm,sr11_std,copper,SSP2,2090,17.98599077787,0,2.42434682e-4,0.002372410656057072,0,3.197792271095118e-8
PAS,urb,comm,perm,sr11_std,copper,SSP2,2100,20.08519068256,0,8.3612366e-5,0.002649301947984573,0,1.1028742899201866e-8
PAS,urb,comm,perm,sr11_std,glass,SSP2,2025,1.56757941313,0,0,0.006225268823401549,0,0
PAS,urb,comm,perm,sr11_std,glass,SSP2,2030,3.05268792466,0,0.004382928232,0.012123024075070755,0,1.740575708594951e-5
PAS,urb,comm,perm,sr11_std,glass,SSP2,2035,4.476935838,0,0.006089080421999999,0.017779085935443584,0,2.4181334736065314e-5
PAS,urb,comm,perm,sr11_std,glass,SSP2,2040,5.85429434783,0,0.006222242622,0.02324893768143639,0,2.4710156743532452e-5
PAS,urb,comm,perm,sr11_std,glass,SSP2,2045,7.193356691769999,0,0.0055396712199999995,0.028566705312535905,0,2.1999486755763416e-5
PAS,urb,comm,perm,sr11_std,glass,SSP2,2050,8.49910276178,0,0.004529937502,0.033752165285298535,0,1.7989569438686837e-5
PAS,urb,comm,perm,sr11_std,glass,SSP2,2055,9.77422059312,0,0.0034828515859999997,0.03881599249246664,0,1.3831316750689153e-5
PAS,urb,comm,perm,sr11_std,glass,SSP2,2060,11.02004940271,0,0.002549306022,0.043763505315533364,0,1.0123962567471093e-5
PAS,urb,comm,perm,sr11_std,glass,SSP2,2070,13.45666245374,0,0.0014401559689999999,0.0534399345504537,0,5.719236920029548e-6
PAS,urb,comm,perm,sr11_std,glass,SSP2,2080,15.777748115960001,0,6.28985708e-4,0.06265757423647847,0,2.497867148280052e-6
PAS,urb,comm,perm,sr11_std,glass,SSP2,2090,17.98599077787,0,2.42434682e-4,0.07142708478411,0,9.627716815650146e-7
PAS,urb,comm,perm,sr11_std,glass,SSP2,2100,20.08519068256,0,8.3612366e-5,0.0797635579549722,0,3.3204662612360657e-7
PAS,urb,comm,perm,sr11_std,steel,SSP2,2025,1.56757941313,0,0,0.1526664791765596,0,0
PAS,urb,comm,perm,sr11_std,steel,SSP2,2030,3.05268792466,0,0.004382928232,0.2973011214481876,0,4.268531572042866e-4
PAS,urb,comm,perm,sr11_std,steel,SSP2,2035,4.476935838,0,0.006089080421999999,0.436008553162939,0,5.930152320599325e-4
PAS,urb,comm,perm,sr11_std,steel,SSP2,2040,5.85429434783,0,0.006222242622,0.5701494282588667,0,6.059838919333185e-4
PAS,urb,comm,perm,sr11_std,steel,SSP2,2045,7.193356691769999,0,0.0055396712199999995,0.7005606417099568,0,5.395082978695514e-4
PAS,urb,comm,perm,sr11_std,steel,SSP2,2050,8.49910276178,0,0.004529937502,0.8277271849404685,0,4.411703825194643e-4
PAS,urb,comm,perm,sr11_std,steel,SSP2,2055,9.77422059312,0,0.0034828515859999997,0.9519108455674176,0,3.391947385092517e-4
PAS,urb,comm,perm,sr11_std,steel,SSP2,2060,11.02004940271,0,0.002549306022,1.0732420498584099,0,2.482767835954382e-4
PAS,urb,comm,perm,sr11_std,steel,SSP2,2070,13.45666245374,0,0.0014401559689999999,1.3105436707527867,0,1.4025671644496337e-4
PAS,urb,comm,perm,sr11_std,steel,SSP2,2080,15.777748115960001,0,6.28985708e-4,1.5365940851370778,0,6.125688605529818e-5
PAS,urb,comm,perm,sr11_std,steel,SSP2,2090,17.98599077787,0,2.42434682e-4,1.7516547254705293,0,2.3610701327932953e-5
PAS,urb,comm,perm,sr11_std,steel,SSP2,2100,20.08519068256,0,8.3612366e-5,1.956095697234053,0,8.143004064689952e-6
PAS,urb,comm,perm,sr11_std,wood,SSP2,2025,1.56757941313,0,0,0.07158295145308802,0,0
PAS,urb,comm,perm,sr11_std,wood,SSP2,2030,3.05268792466,0,0.004382928232,0.1393998987751715,0,2.0014484511963036e-4
PAS,urb,comm,perm,sr11_std,wood,SSP2,2035,4.476935838,0,0.006089080421999999,0.2044376687176913,0,2.780556727085746e-4
PAS,urb,comm,perm,sr11_std,wood,SSP2,2040,5.85429434783,0,0.006222242622,0.2673342508728449,0,2.841364767929772e-4
PAS,urb,comm,perm,sr11_std,wood,SSP2,2045,7.193356691769999,0,0.0055396712199999995,0.32848205235329603,0,2.529670986272663e-4
PAS,urb,comm,perm,sr11_std,wood,SSP2,2050,8.49910276178,0,0.004529937502,0.38810847813861277,0,2.0685797068725428e-4
PAS,urb,comm,perm,sr11_std,wood,SSP2,2055,9.77422059312,0,0.0034828515859999997,0.446336276394476,0,1.5904316802754095e-4
PAS,urb,comm,perm,sr11_std,wood,SSP2,2060,11.02004940271,0,0.002549306022,0.5032266019810264,0,1.164131448036293e-4
PAS,urb,comm,perm,sr11_std,wood,SSP2,2070,13.45666245374,0,0.0014401559689999999,0.6144936626995486,0,6.576420559642333e-5
PAS,urb,comm,perm,sr11_std,wood,SSP2,2080,15.777748115960001,0,6.28985708e-4,0.7204852066592894,0,2.872240667574797e-5
PAS,urb,comm,perm,sr11_std,wood,SSP2,2090,17.98599077787,0,2.42434682e-4,0.8213238154979424,0,1.1070692767966098e-5
PAS,urb,comm,perm,sr11_std,wood,SSP2,2100,20.08519068256,0,8.3612366e-5,0.9171830259526855,0,3.818128693273079e-6
PAS,urb,comm,perm,sr21_std,aluminum,SSP2,2025,8.67262080922,0,0,0.013743654591663794,0,0
PAS,urb,comm,perm,sr21_std,aluminum,SSP2,2030,15.90280046056,0,0.12411398862800001,0.025201447333859126,0,1.9668561870979975e-4
PAS,urb,comm,perm,sr21_std,aluminum,SSP2,2035,22.09011419416,0,0.19808793429000002,0.03500659213097197,0,3.139134302705443e-4
PAS,urb,comm,perm,sr21_std,aluminum,SSP2,2040,27.55977635406,0,0.232174806888,0.043674461868668975,0,3.679314962511202e-4
PAS,urb,comm,perm,sr21_std,aluminum,SSP2,2045,32.55877890246,0,0.237453844632,0.05159646904959123,0,3.762972801272883e-4
PAS,urb,comm,perm,sr21_std,aluminum,SSP2,2050,37.26398509039,0,0.223818656224,0.05905289197548704,0,3.5468935745959994e-4
PAS,urb,comm,perm,sr21_std,aluminum,SSP2,2055,41.79480174731,0,0.19921631312399998,0.06623295674721846,0,3.15701592036657e-4
PAS,urb,comm,perm,sr21_std,aluminum,SSP2,2060,46.2263310814,0,0.169575431334,0.07325567915378434,0,2.687291658144692e-4
PAS,urb,comm,perm,sr21_std,aluminum,SSP2,2070,55.052531421619996,0,0.120114182843,0.08724271392692336,0,1.9034705619772301e-4
PAS,urb,comm,perm,sr21_std,aluminum,SSP2,2080,63.73323182276,0,0.072058819975,0.10099917238987735,0,1.1419287823196711e-4
PAS,urb,comm,perm,sr21_std,aluminum,SSP2,2090,72.22505536903,0,0.038539367677,0.11445631438197477,0,6.107401317151072e-5
PAS,urb,comm,perm,sr21_std,aluminum,SSP2,2100,80.4513914146,0,0.01853750091,0.12749273366656655,0,2.9376703433042986e-5
PAS,urb,comm,perm,sr21_std,cement,SSP2,2025,8.67262080922,0,0,1.2739795745278708,0,0
PAS,urb,comm,perm,sr21_std,cement,SSP2,2030,15.90280046056,0,0.12411398862800001,2.3360692702034545,0,0.018231938176883965
PAS,urb,comm,perm,sr21_std,cement,SSP2,2035,22.09011419416,0,0.19808793429000002,3.2449653802953606,0,0.029098468363518346
PAS,urb,comm,perm,sr21_std,cement,SSP2,2040,27.55977635406,0,0.232174806888,4.048440826134358,0,0.034105718236961326
PAS,urb,comm,perm,sr21_std,cement,SSP2,2045,32.55877890246,0,0.237453844632,4.782777917513216,0,0.03488119158082848
PAS,urb,comm,perm,sr21_std,cement,SSP2,2050,37.26398509039,0,0.223818656224,5.473957286383153,0,0.032878227089614485
PAS,urb,comm,perm,sr21_std,cement,SSP2,2055,41.79480174731,0,0.19921631312399998,6.139519404665812,0,0.02926422351625341
PAS,urb,comm,perm,sr21_std,cement,SSP2,2060,46.2263310814,0,0.169575431334,6.790496540614123,0,0.024910075121882258
PAS,urb,comm,perm,sr21_std,cement,SSP2,2070,55.052531421619996,0,0.120114182843,8.087036444927376,0,0.017644379815430974
PAS,urb,comm,perm,sr21_std,cement,SSP2,2080,63.73323182276,0,0.072058819975,9.362202885029452,0,0.010585204499559736
PAS,urb,comm,perm,sr21_std,cement,SSP2,2090,72.22505536903,0,0.038539367677,10.609623934147798,0,0.00566130680860858
PAS,urb,comm,perm,sr21_std,cement,SSP2,2100,80.4513914146,0,0.01853750091,11.818045739482224,0,0.002723098131654142
PAS,urb,comm,perm,sr21_std,concrete,SSP2,2025,8.67262080922,0,0,8.49319716351914,0,0
PAS,urb,comm,perm,sr21_std,concrete,SSP2,2030,15.90280046056,0,0.12411398862800001,15.573795134689696,0,0.12154625451255978
PAS,urb,comm,perm,sr21_std,concrete,SSP2,2035,22.09011419416,0,0.19808793429000002,21.633102535302406,0,0.19398978909012232
PAS,urb,comm,perm,sr21_std,concrete,SSP2,2040,27.55977635406,0,0.232174806888,26.989605507562384,0,0.2273714549130755
PAS,urb,comm,perm,sr21_std,concrete,SSP2,2045,32.55877890246,0,0.237453844632,31.88518611675477,0,0.2325412772055232
PAS,urb,comm,perm,sr21_std,concrete,SSP2,2050,37.26398509039,0,0.223818656224,36.493048575887684,0,0.21918818059742992
PAS,urb,comm,perm,sr21_std,concrete,SSP2,2055,41.79480174731,0,0.19921631312399998,40.93012936443875,0,0.1950948234416894
PAS,urb,comm,perm,sr21_std,concrete,SSP2,2060,46.2263310814,0,0.169575431334,45.26997693742749,0,0.16606716747921507
PAS,urb,comm,perm,sr21_std,concrete,SSP2,2070,55.052531421619996,0,0.120114182843,53.91357629951584,0,0.11762919876953984
PAS,urb,comm,perm,sr21_std,concrete,SSP2,2080,63.73323182276,0,0.072058819975,62.414685900196346,0,0.07056802999706491
PAS,urb,comm,perm,sr21_std,concrete,SSP2,2090,72.22505536903,0,0.038539367677,70.73082622765199,0,0.03774204539072387
PAS,urb,comm,perm,sr21_std,concrete,SSP2,2100,80.4513914146,0,0.01853750091,78.78697159654817,0,0.01815398754436095
PAS,urb,comm,perm,sr21_std,copper,SSP2,2025,8.67262080922,0,0,0.0011439468794263688,0,0
PAS,urb,comm,perm,sr21_std,copper,SSP2,2030,15.90280046056,0,0.12411398862800001,0.0020976310807521614,0,1.637103859461023e-5
PAS,urb,comm,perm,sr21_std,copper,SSP2,2035,22.09011419416,0,0.19808793429000002,0.002913757877170949,0,2.6128442516725375e-5
PAS,urb,comm,perm,sr21_std,copper,SSP2,2040,27.55977635406,0,0.232174806888,0.003635224097933441,0,3.062461182882439e-5
PAS,urb,comm,perm,sr21_std,copper,SSP2,2045,32.55877890246,0,0.237453844632,0.004294608785824686,0,3.13209340694097e-5
PAS,urb,comm,perm,sr21_std,copper,SSP2,2050,37.26398509039,0,0.223818656224,0.00491524077863797,0,2.9522408390396983e-5
PAS,urb,comm,perm,sr21_std,copper,SSP2,2055,41.79480174731,0,0.19921631312399998,0.00551287022537067,0,2.6277279353289564e-5
PAS,urb,comm,perm,sr21_std,copper,SSP2,2060,46.2263310814,0,0.169575431334,0.006097403351439006,0,2.2367550682681866e-5
PAS,urb,comm,perm,sr21_std,copper,SSP2,2070,55.052531421619996,0,0.120114182843,0.007261607870291329,0,1.5843451208200123e-5
PAS,urb,comm,perm,sr21_std,copper,SSP2,2080,63.73323182276,0,0.072058819975,0.008406620474158698,0,9.50479261792624e-6
PAS,urb,comm,perm,sr21_std,copper,SSP2,2090,72.22505536903,0,0.038539367677,0.009526719606830061,0,5.083467888080618e-6
PAS,urb,comm,perm,sr21_std,copper,SSP2,2100,80.4513914146,0,0.01853750091,0.010611800075059229,0,2.4451566354444583e-6
PAS,urb,comm,perm,sr21_std,glass,SSP2,2025,8.67262080922,0,0,0.03444125094308279,0,0
PAS,urb,comm,perm,sr21_std,glass,SSP2,2030,15.90280046056,0,0.12411398862800001,0.0631541898819833,0,4.928891879303006e-4
PAS,urb,comm,perm,sr21_std,glass,SSP2,2035,22.09011419416,0,0.19808793429000002,0.08772563485233775,0,7.866591199774107e-4
PAS,urb,comm,perm,sr21_std,glass,SSP2,2040,27.55977635406,0,0.232174806888,0.10944709727609878,0,9.220270276535446e-4
PAS,urb,comm,perm,sr21_std,glass,SSP2,2045,32.55877890246,0,0.237453844632,0.1292994469892923,0,9.42991470545573e-4
PAS,urb,comm,perm,sr21_std,glass,SSP2,2050,37.26398509039,0,0.223818656224,0.1479850543301738,0,8.888425626264249e-4
PAS,urb,comm,perm,sr21_std,glass,SSP2,2055,41.79480174731,0,0.19921631312399998,0.16597811512353688,0,7.91140208155432e-4
PAS,urb,comm,perm,sr21_std,glass,SSP2,2060,46.2263310814,0,0.169575431334,0.18357687992768534,0,6.734284955877222e-4
PAS,urb,comm,perm,sr21_std,glass,SSP2,2070,55.052531421619996,0,0.120114182843,0.21862803545246834,0,4.770049105249831e-4
PAS,urb,comm,perm,sr21_std,glass,SSP2,2080,63.73323182276,0,0.072058819975,0.2531013725733001,0,2.8616446585361663e-4
PAS,urb,comm,perm,sr21_std,glass,SSP2,2090,72.22505536903,0,0.038539367677,0.28682463018540927,0,1.5304993294993025e-4
PAS,urb,comm,perm,sr21_std,glass,SSP2,2100,80.4513914146,0,0.01853750091,0.31949356732911516,0,7.361727610876107e-5
PAS,urb,comm,perm,sr21_std,steel,SSP2,2025,8.67262080922,0,0,0.8446260987399056,0,0
PAS,urb,comm,perm,sr21_std,steel,SSP2,2030,15.90280046056,0,0.12411398862800001,1.5487729266062549,0,0.0120874550288732
PAS,urb,comm,perm,sr21_std,steel,SSP2,2035,22.09011419416,0,0.19808793429000002,2.1513550958779244,0,0.019291773827922847
PAS,urb,comm,perm,sr21_std,steel,SSP2,2040,27.55977635406,0,0.232174806888,2.6840452149512983,0,0.02261149261351591
PAS,urb,comm,perm,sr21_std,steel,SSP2,2045,32.55877890246,0,0.237453844632,3.1708978184407943,0,0.023125617830437095
PAS,urb,comm,perm,sr21_std,steel,SSP2,2050,37.26398509039,0,0.223818656224,3.629137609353042,0,0.021797687526094824
PAS,urb,comm,perm,sr21_std,steel,SSP2,2055,41.79480174731,0,0.19921631312399998,4.070393612725372,0,0.019401666585075205
PAS,urb,comm,perm,sr21_std,steel,SSP2,2060,46.2263310814,0,0.169575431334,4.501980028785978,0,0.016514942617750033
PAS,urb,comm,perm,sr21_std,steel,SSP2,2070,55.052531421619996,0,0.120114182843,5.361563230225095,0,0.011697914147262154
PAS,urb,comm,perm,sr21_std,steel,SSP2,2080,63.73323182276,0,0.072058819975,6.206976200010435,0,0.007017804805968373
PAS,urb,comm,perm,sr21_std,steel,SSP2,2090,72.22505536903,0,0.038539367677,7.03399446252326,0,0.003753347054482247
PAS,urb,comm,perm,sr21_std,steel,SSP2,2100,80.4513914146,0,0.01853750091,7.835156910869501,0,0.0018053662691392286
PAS,urb,comm,perm,sr21_std,wood,SSP2,2025,8.67262080922,0,0,0.39603211751668493,0,0
PAS,urb,comm,perm,sr21_std,wood,SSP2,2030,15.90280046056,0,0.12411398862800001,0.7261956771066671,0,0.0056676207585985
PAS,urb,comm,perm,sr21_std,wood,SSP2,2035,22.09011419416,0,0.19808793429000002,1.0087371387433435,0,0.009045614445402026
PAS,urb,comm,perm,sr21_std,wood,SSP2,2040,27.55977635406,0,0.232174806888,1.258507298760394,0,0.010602179252219809
PAS,urb,comm,perm,sr21_std,wood,SSP2,2045,32.55877890246,0,0.237453844632,1.4867849564909656,0,0.010843244616680826
PAS,urb,comm,perm,sr21_std,wood,SSP2,2050,37.26398509039,0,0.223818656224,1.701646508834809,0,0.010220598630335106
PAS,urb,comm,perm,sr21_std,wood,SSP2,2055,41.79480174731,0,0.19921631312399998,1.9085446258160441,0,0.009097141459994311
PAS,urb,comm,perm,sr21_std,wood,SSP2,2060,46.2263310814,0,0.169575431334,2.110908822824539,0,0.007743601228202347
PAS,urb,comm,perm,sr21_std,wood,SSP2,2070,55.052531421619996,0,0.120114182843,2.513954094520003,0,0.005484971062556791
PAS,urb,comm,perm,sr21_std,wood,SSP2,2080,63.73323182276,0,0.072058819975,2.910355163702757,0,0.0032905401594537677
PAS,urb,comm,perm,sr21_std,wood,SSP2,2090,72.22505536903,0,0.038539367677,3.2981312390768887,0,0.0017598863970450826
PAS,urb,comm,perm,sr21_std,wood,SSP2,2100,80.4513914146,0,0.01853750091,3.6737839229884695,0,8.465083277998235e-4
PAS,urb,comm,perm,sr31_std,aluminum,SSP2,2025,21.307701309680002,0,0,0.03376668868437731,0,0
PAS,urb,comm,perm,sr31_std,aluminum,SSP2,2030,38.98903948894,0,0.313283098496,0.06178661599352511,0,4.964652311972179e-4
PAS,urb,comm,perm,sr31_std,aluminum,SSP2,2035,52.97879766839,0,0.644934553116,0.08395643160853027,0,0.0010220391191128925
PAS,urb,comm,perm,sr31_std,aluminum,SSP2,2040,63.66679528576,0,0.925886806008,0.10089388924227063,0,0.0014672690911638328
PAS,urb,comm,perm,sr31_std,aluminum,SSP2,2045,71.7025913695,0,1.11758496526,0.11362835650118219,0,0.0017710565326505316
PAS,urb,comm,perm,sr31_std,aluminum,SSP2,2050,77.81334671517,0,1.210268506276,0.12331217787565837,0,0.0019179337687337695
PAS,urb,comm,perm,sr31_std,aluminum,SSP2,2055,82.67273587113,0,1.21463234634,0.13101293726029442,0,0.001924849222764588
PAS,urb,comm,perm,sr31_std,aluminum,SSP2,2060,86.83100341861,0,1.15170165765,0.13760261691186335,0,0.0018251218545794832
PAS,urb,comm,perm,sr31_std,aluminum,SSP2,2070,94.40014936491,0,0.962502431274,0.14959757549799751,0,0.0015252945159326301
PAS,urb,comm,perm,sr31_std,aluminum,SSP2,2080,102.57430103379,0,0.695658279217,0.16255129728386478,0,0.0011024218991824623
PAS,urb,comm,perm,sr31_std,aluminum,SSP2,2090,111.78922304633001,0,0.452514659816,0.17715434612174652,0,7.171079329980174e-4
PAS,urb,comm,perm,sr31_std,aluminum,SSP2,2100,121.84441909262,0,0.268442261055,0.1930889919862072,0,4.2540516816126975e-4
PAS,urb,comm,perm,sr31_std,cement,SSP2,2025,21.307701309680002,0,0,3.1300314917278746,0,0
PAS,urb,comm,perm,sr31_std,cement,SSP2,2030,38.98903948894,0,0.313283098496,5.72736212409562,0,0.04602026046202785
PAS,urb,comm,perm,sr31_std,cement,SSP2,2035,52.97879766839,0,0.644934553116,7.782411752721832,0,0.0947387722409762
PAS,urb,comm,perm,sr31_std,cement,SSP2,2040,63.66679528576,0,0.925886806008,9.352443575473293,0,0.13600973744004022
PAS,urb,comm,perm,sr31_std,cement,SSP2,2045,71.7025913695,0,1.11758496526,10.532875684861983,0,0.1641695687913666
PAS,urb,comm,perm,sr31_std,cement,SSP2,2050,77.81334671517,0,1.210268506276,11.43052561866795,0,0.1777844772194822
PAS,urb,comm,perm,sr31_std,cement,SSP2,2055,82.67273587113,0,1.21463234634,12.144353960245361,0,0.17842551102348894
PAS,urb,comm,perm,sr31_std,cement,SSP2,2060,86.83100341861,0,1.15170165765,12.755189835287855,0,0.16918119909452745
PAS,urb,comm,perm,sr31_std,cement,SSP2,2070,94.40014936491,0,0.962502431274,13.867072568815772,0,0.1413884527930577
PAS,urb,comm,perm,sr31_std,cement,SSP2,2080,102.57430103379,0,0.695658279217,15.067828660235687,0,0.10218992137088172
PAS,urb,comm,perm,sr31_std,cement,SSP2,2090,111.78922304633001,0,0.452514659816,16.421470504274648,0,0.06647292052330152
PAS,urb,comm,perm,sr31_std,cement,SSP2,2100,121.84441909262,0,0.268442261055,17.898545850083405,0,0.039433288396579454
PAS,urb,comm,perm,sr31_std,concrete,SSP2,2025,21.307701309680002,0,0,20.866876611519164,0,0
PAS,urb,comm,perm,sr31_std,concrete,SSP2,2030,38.98903948894,0,0.313283098496,38.18241416063747,0,0.306801736413519
PAS,urb,comm,perm,sr31_std,concrete,SSP2,2035,52.97879766839,0,0.644934553116,51.88274501814555,0,0.6315918149398413
PAS,urb,comm,perm,sr31_std,concrete,SSP2,2040,63.66679528576,0,0.925886806008,62.349623836488625,0,0.9067315829336013
PAS,urb,comm,perm,sr31_std,concrete,SSP2,2045,71.7025913695,0,1.11758496526,70.21917123241323,0,1.094463791942444
PAS,urb,comm,perm,sr31_std,concrete,SSP2,2050,77.81334671517,0,1.210268506276,76.203504124453,0,1.1852298481298813
PAS,urb,comm,perm,sr31_std,concrete,SSP2,2055,82.67273587113,0,1.21463234634,80.96235973496908,0,1.1895034068232597
PAS,urb,comm,perm,sr31_std,concrete,SSP2,2060,86.83100341861,0,1.15170165765,85.03459890191903,0,1.127874660630183
PAS,urb,comm,perm,sr31_std,concrete,SSP2,2070,94.40014936491,0,0.962502431274,92.44715045877182,0,0.9425896852870512
PAS,urb,comm,perm,sr31_std,concrete,SSP2,2080,102.57430103379,0,0.695658279217,100.45219106823792,0,0.6812661424725448
PAS,urb,comm,perm,sr31_std,concrete,SSP2,2090,111.78922304633001,0,0.452514659816,109.47647002849764,0,0.4431528034886768
PAS,urb,comm,perm,sr31_std,concrete,SSP2,2100,121.84441909262,0,0.268442261055,119.32363900055603,0,0.2628885893105297
PAS,urb,comm,perm,sr31_std,copper,SSP2,2025,21.307701309680002,0,0,0.0028105550740837497,0,0
PAS,urb,comm,perm,sr31_std,copper,SSP2,2030,38.98903948894,0,0.313283098496,0.005142781061958565,0,4.1323059174975606e-5
PAS,urb,comm,perm,sr31_std,copper,SSP2,2035,52.97879766839,0,0.644934553116,0.006988075646531861,0,8.506896423823259e-5
PAS,urb,comm,perm,sr31_std,copper,SSP2,2040,63.66679528576,0,0.925886806008,0.008397857278943217,0,1.2212747977046154e-4
PAS,urb,comm,perm,sr31_std,copper,SSP2,2045,71.7025913695,0,1.11758496526,0.009457804906761591,0,1.4741309018651607e-4
PAS,urb,comm,perm,sr31_std,copper,SSP2,2050,77.81334671517,0,1.210268506276,0.010263833402921094,0,1.5963835056071832e-4
PAS,urb,comm,perm,sr31_std,copper,SSP2,2055,82.67273587113,0,1.21463234634,0.010904802630466365,0,1.6021395525200394e-4
PAS,urb,comm,perm,sr31_std,copper,SSP2,2060,86.83100341861,0,1.15170165765,0.011453291638506773,0,1.51913192826124e-4
PAS,urb,comm,perm,sr31_std,copper,SSP2,2070,94.40014936491,0,0.962502431274,0.012451686596117215,0,1.2695719978044468e-4
PAS,urb,comm,perm,sr31_std,copper,SSP2,2080,102.57430103379,0,0.695658279217,0.01352988377540956,0,9.175958861378804e-5
PAS,urb,comm,perm,sr31_std,copper,SSP2,2090,111.78922304633001,0,0.452514659816,0.01474536194657505,0,5.968815475488946e-5
PAS,urb,comm,perm,sr31_std,copper,SSP2,2100,121.84441909262,0,0.268442261055,0.01607167499452305,0,3.540840693894519e-5
PAS,urb,comm,perm,sr31_std,glass,SSP2,2025,21.307701309680002,0,0,0.08461846816209934,0,0
PAS,urb,comm,perm,sr31_std,glass,SSP2,2030,38.98903948894,0,0.313283098496,0.1548356976060526,0,0.0012441293178708317
PAS,urb,comm,perm,sr31_std,glass,SSP2,2035,52.97879766839,0,0.644934553116,0.2103926950455402,0,0.002561204193560361
PAS,urb,comm,perm,sr31_std,glass,SSP2,2040,63.66679528576,0,0.925886806008,0.25283753566713985,0,0.0036769392473275857
PAS,urb,comm,perm,sr31_std,glass,SSP2,2045,71.7025913695,0,1.11758496526,0.2847497886683664,0,0.004438222895415387
PAS,urb,comm,perm,sr31_std,glass,SSP2,2050,77.81334671517,0,1.210268506276,0.3090172002088617,0,0.004806293535726555
PAS,urb,comm,perm,sr31_std,glass,SSP2,2055,82.67273587113,0,1.21463234634,0.3283151085380933,0,0.004823623488693012
PAS,urb,comm,perm,sr31_std,glass,SSP2,2060,86.83100341861,0,1.15170165765,0.34482867914629756,0,0.004573709225303437
PAS,urb,comm,perm,sr31_std,glass,SSP2,2070,94.40014936491,0,0.962502431274,0.37488774210961673,0,0.0038223494948139637
PAS,urb,comm,perm,sr31_std,glass,SSP2,2080,102.57430103379,0,0.695658279217,0.4073494414122564,0,0.0027626414081974274
PAS,urb,comm,perm,sr31_std,glass,SSP2,2090,111.78922304633001,0,0.452514659816,0.4439443126093717,0,0.0017970543503502145
PAS,urb,comm,perm,sr31_std,glass,SSP2,2100,121.84441909262,0,0.268442261055,0.48387613228999193,0,0.001066054596425428
PAS,urb,comm,perm,sr31_std,steel,SSP2,2025,21.307701309680002,0,0,2.0751559449223533,0,0
PAS,urb,comm,perm,sr31_std,steel,SSP2,2030,38.98903948894,0,0.313283098496,3.7971405693363045,0,0.030510625000751572
PAS,urb,comm,perm,sr31_std,steel,SSP2,2035,52.97879766839,0,0.644934553116,5.159602405654761,0,0.06281014326855175
PAS,urb,comm,perm,sr31_std,steel,SSP2,2040,63.66679528576,0,0.925886806008,6.2005059490569465,0,0.09017206886318635
PAS,urb,comm,perm,sr31_std,steel,SSP2,2045,71.7025913695,0,1.11758496526,6.983111720228575,0,0.10884154282571742
PAS,urb,comm,perm,sr31_std,steel,SSP2,2050,77.81334671517,0,1.210268506276,7.578237872000391,0,0.11786798816303924
PAS,urb,comm,perm,sr31_std,steel,SSP2,2055,82.67273587113,0,1.21463234634,8.051493534313458,0,0.11829298232453456
PAS,urb,comm,perm,sr31_std,steel,SSP2,2060,86.83100341861,0,1.15170165765,8.456466998898803,0,0.11216416575933405
PAS,urb,comm,perm,sr31_std,steel,SSP2,2070,94.40014936491,0,0.962502431274,9.193625736960975,0,0.09373806274227599
PAS,urb,comm,perm,sr31_std,steel,SSP2,2080,102.57430103379,0,0.695658279217,9.98970595152017,0,0.0677501243691543
PAS,urb,comm,perm,sr31_std,steel,SSP2,2090,111.78922304633001,0,0.452514659816,10.887146736821165,0,0.04407037966385832
PAS,urb,comm,perm,sr31_std,steel,SSP2,2100,121.84441909262,0,0.268442261055,11.866421767457108,0,0.02614357812701325
PAS,urb,comm,perm,sr31_std,wood,SSP2,2025,21.307701309680002,0,0,0.9730085351033073,0,0
PAS,urb,comm,perm,sr31_std,wood,SSP2,2030,38.98903948894,0,0.313283098496,1.7804204989950765,0,0.014305960286844098
PAS,urb,comm,perm,sr31_std,wood,SSP2,2035,52.97879766839,0,0.644934553116,2.419257786734426,0,0.02945070496552448
PAS,urb,comm,perm,sr31_std,wood,SSP2,2040,63.66679528576,0,0.925886806008,2.907321363078082,0,0.04228028878816932
PAS,urb,comm,perm,sr31_std,wood,SSP2,2045,71.7025913695,0,1.11758496526,3.274273107998434,0,0.05103411644911236
PAS,urb,comm,perm,sr31_std,wood,SSP2,2050,77.81334671517,0,1.210268506276,3.5533185583194364,0,0.055266477094753484
PAS,urb,comm,perm,sr31_std,wood,SSP2,2055,82.67273587113,0,1.21463234634,3.7752208205775206,0,0.05546575028553023
PAS,urb,comm,perm,sr31_std,wood,SSP2,2060,86.83100341861,0,1.15170165765,3.965106616146799,0,0.05259204296603248
PAS,urb,comm,perm,sr31_std,wood,SSP2,2070,94.40014936491,0,0.962502431274,4.310748949975023,0,0.04395232817825487
PAS,urb,comm,perm,sr31_std,wood,SSP2,2080,102.57430103379,0,0.695658279217,4.68401865304881,0,0.03176698571825372
PAS,urb,comm,perm,sr31_std,wood,SSP2,2090,111.78922304633001,0,0.452514659816,5.1048147604374305,0,0.0206639195782377
PAS,urb,comm,perm,sr31_std,wood,SSP2,2100,121.84441909262,0,0.268442261055,5.563981680086921,0,0.012258319533993308
RCPA,rur,comm,perm,s1,aluminum,SSP2,2025,173.06310436917,0,0.057000728722,0.28786163020969835,0,9.481121208859309e-5
RCPA,rur,comm,perm,s1,aluminum,SSP2,2030,168.82228983119998,0,0.025857049517999997,0.2808077420296219,0,4.3008892356320976e-5
