scenario,node,commodity,level,year,time,value,unit
efficiency,R12_LAM,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2080,year,0.012422954,Mt/y
efficiency,R12_LAM,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2090,year,0.012937309,Mt/y
efficiency,R12_LAM,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2100,year,0.013286942,Mt/y
efficiency,R12_LAM,app_mat_scrap_aluminium,demand,2055,year,0.024391826,Mt/y
efficiency,R12_LAM,app_mat_scrap_aluminium,demand,2060,year,0.025250939,Mt/y
efficiency,R12_LAM,app_mat_scrap_aluminium,demand,2070,year,0.028032123,Mt/y
efficiency,R12_LAM,app_mat_scrap_aluminium,demand,2080,year,0.029873635,Mt/y
efficiency,R12_LAM,app_mat_scrap_aluminium,demand,2090,year,0.031099483,Mt/y
efficiency,R12_LAM,app_mat_scrap_aluminium,demand,2100,year,0.031849732,Mt/y
efficiency,R12_LAM,app_mat_scrap_bio-based polypropylene,demand,2055,year,0.027080273,Mt/y
efficiency,R12_LAM,app_mat_scrap_bio-based polypropylene,demand,2060,year,0.027921634,Mt/y
efficiency,R12_LAM,app_mat_scrap_bio-based polypropylene,demand,2070,year,0.031107907,Mt/y
efficiency,R12_LAM,app_mat_scrap_bio-based polypropylene,demand,2080,year,0.03335601,Mt/y
efficiency,R12_LAM,app_mat_scrap_bio-based polypropylene,demand,2090,year,0.03520734,Mt/y
efficiency,R12_LAM,app_mat_scrap_bio-based polypropylene,demand,2100,year,0.036648449,Mt/y
efficiency,R12_LAM,app_mat_scrap_bio-based polystyrene,demand,2055,year,0.065648881,Mt/y
efficiency,R12_LAM,app_mat_scrap_bio-based polystyrene,demand,2060,year,0.066230094,Mt/y
efficiency,R12_LAM,app_mat_scrap_bio-based polystyrene,demand,2070,year,0.072408551,Mt/y
efficiency,R12_LAM,app_mat_scrap_bio-based polystyrene,demand,2080,year,0.075215826,Mt/y
efficiency,R12_LAM,app_mat_scrap_bio-based polystyrene,demand,2090,year,0.076592813,Mt/y
efficiency,R12_LAM,app_mat_scrap_bio-based polystyrene,demand,2100,year,0.076894864,Mt/y
efficiency,R12_LAM,app_mat_scrap_copper,demand,2055,year,0.065898163,Mt/y
efficiency,R12_LAM,app_mat_scrap_copper,demand,2060,year,0.070119695,Mt/y
efficiency,R12_LAM,app_mat_scrap_copper,demand,2070,year,0.078448289,Mt/y
efficiency,R12_LAM,app_mat_scrap_copper,demand,2080,year,0.08451594,Mt/y
efficiency,R12_LAM,app_mat_scrap_copper,demand,2090,year,0.085977742,Mt/y
efficiency,R12_LAM,app_mat_scrap_copper,demand,2100,year,0.085838838,Mt/y
efficiency,R12_LAM,app_mat_scrap_glass,demand,2055,year,0.083620614,Mt/y
efficiency,R12_LAM,app_mat_scrap_glass,demand,2060,year,0.085396359,Mt/y
efficiency,R12_LAM,app_mat_scrap_glass,demand,2070,year,0.093226339,Mt/y
efficiency,R12_LAM,app_mat_scrap_glass,demand,2080,year,0.097767708,Mt/y
efficiency,R12_LAM,app_mat_scrap_glass,demand,2090,year,0.10125597,Mt/y
efficiency,R12_LAM,app_mat_scrap_glass,demand,2100,year,0.10297297,Mt/y
efficiency,R12_LAM,app_mat_scrap_other materials,demand,2055,year,0.120069003,Mt/y
efficiency,R12_LAM,app_mat_scrap_other materials,demand,2060,year,0.125847427,Mt/y
efficiency,R12_LAM,app_mat_scrap_other materials,demand,2070,year,0.140655233,Mt/y
efficiency,R12_LAM,app_mat_scrap_other materials,demand,2080,year,0.151702457,Mt/y
efficiency,R12_LAM,app_mat_scrap_other materials,demand,2090,year,0.159429997,Mt/y
efficiency,R12_LAM,app_mat_scrap_other materials,demand,2100,year,0.164686674,Mt/y
efficiency,R12_LAM,app_mat_scrap_other plastics,demand,2055,year,0.143798709,Mt/y
efficiency,R12_LAM,app_mat_scrap_other plastics,demand,2060,year,0.148717418,Mt/y
efficiency,R12_LAM,app_mat_scrap_other plastics,demand,2070,year,0.164761093,Mt/y
efficiency,R12_LAM,app_mat_scrap_other plastics,demand,2080,year,0.174884884,Mt/y
efficiency,R12_LAM,app_mat_scrap_other plastics,demand,2090,year,0.179450062,Mt/y
efficiency,R12_LAM,app_mat_scrap_other plastics,demand,2100,year,0.181308447,Mt/y
efficiency,R12_LAM,app_mat_scrap_polypropylene,demand,2055,year,0.000161418,Mt/y
efficiency,R12_LAM,app_mat_scrap_polypropylene,demand,2060,year,0.000158227,Mt/y
efficiency,R12_LAM,app_mat_scrap_polypropylene,demand,2070,year,0.000171492,Mt/y
efficiency,R12_LAM,app_mat_scrap_polypropylene,demand,2080,year,0.000181444,Mt/y
efficiency,R12_LAM,app_mat_scrap_polypropylene,demand,2090,year,0.000191479,Mt/y
efficiency,R12_LAM,app_mat_scrap_polypropylene,demand,2100,year,0.000196904,Mt/y
efficiency,R12_LAM,app_mat_scrap_polystyrene,demand,2055,year,0.002711068,Mt/y
efficiency,R12_LAM,app_mat_scrap_polystyrene,demand,2060,year,0.002792347,Mt/y
efficiency,R12_LAM,app_mat_scrap_polystyrene,demand,2070,year,0.003026992,Mt/y
efficiency,R12_LAM,app_mat_scrap_polystyrene,demand,2080,year,0.003202642,Mt/y
efficiency,R12_LAM,app_mat_scrap_polystyrene,demand,2090,year,0.003379777,Mt/y
efficiency,R12_LAM,app_mat_scrap_polystyrene,demand,2100,year,0.00347553,Mt/y
efficiency,R12_LAM,app_mat_scrap_steel,demand,2055,year,0.550468161,Mt/y
efficiency,R12_LAM,app_mat_scrap_steel,demand,2060,year,0.570054279,Mt/y
efficiency,R12_LAM,app_mat_scrap_steel,demand,2070,year,0.629886675,Mt/y
efficiency,R12_LAM,app_mat_scrap_steel,demand,2080,year,0.669988679,Mt/y
efficiency,R12_LAM,app_mat_scrap_steel,demand,2090,year,0.69548924,Mt/y
efficiency,R12_LAM,app_mat_scrap_steel,demand,2100,year,0.709658994,Mt/y
efficiency,R12_MEA,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2055,year,0.036400578,Mt/y
efficiency,R12_MEA,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2060,year,0.038670761,Mt/y
efficiency,R12_MEA,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2070,year,0.045314159,Mt/y
efficiency,R12_MEA,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2080,year,0.051693946,Mt/y
efficiency,R12_MEA,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2090,year,0.057692361,Mt/y
efficiency,R12_MEA,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2100,year,0.063298981,Mt/y
efficiency,R12_MEA,app_mat_demand_aluminium,demand,2055,year,0.081816393,Mt/y
efficiency,R12_MEA,app_mat_demand_aluminium,demand,2060,year,0.086564198,Mt/y
efficiency,R12_MEA,app_mat_demand_aluminium,demand,2070,year,0.09898828,Mt/y
efficiency,R12_MEA,app_mat_demand_aluminium,demand,2080,year,0.112541769,Mt/y
efficiency,R12_MEA,app_mat_demand_aluminium,demand,2090,year,0.124292946,Mt/y
efficiency,R12_MEA,app_mat_demand_aluminium,demand,2100,year,0.135204901,Mt/y
efficiency,R12_MEA,app_mat_demand_bio-based polypropylene,demand,2055,year,0.119581343,Mt/y
efficiency,R12_MEA,app_mat_demand_bio-based polypropylene,demand,2060,year,0.128900072,Mt/y
efficiency,R12_MEA,app_mat_demand_bio-based polypropylene,demand,2070,year,0.155216981,Mt/y
efficiency,R12_MEA,app_mat_demand_bio-based polypropylene,demand,2080,year,0.183099103,Mt/y
efficiency,R12_MEA,app_mat_demand_bio-based polypropylene,demand,2090,year,0.206554366,Mt/y
efficiency,R12_MEA,app_mat_demand_bio-based polypropylene,demand,2100,year,0.230446388,Mt/y
efficiency,R12_MEA,app_mat_demand_bio-based polystyrene,demand,2055,year,0.185178248,Mt/y
efficiency,R12_MEA,app_mat_demand_bio-based polystyrene,demand,2060,year,0.192416431,Mt/y
efficiency,R12_MEA,app_mat_demand_bio-based polystyrene,demand,2070,year,0.21412097,Mt/y
efficiency,R12_MEA,app_mat_demand_bio-based polystyrene,demand,2080,year,0.23051902,Mt/y
efficiency,R12_MEA,app_mat_demand_bio-based polystyrene,demand,2090,year,0.249005877,Mt/y
efficiency,R12_MEA,app_mat_demand_bio-based polystyrene,demand,2100,year,0.264333876,Mt/y
efficiency,R12_MEA,app_mat_demand_copper,demand,2055,year,0.269213017,Mt/y
efficiency,R12_MEA,app_mat_demand_copper,demand,2060,year,0.284168191,Mt/y
efficiency,R12_MEA,app_mat_demand_copper,demand,2070,year,0.309861077,Mt/y
efficiency,R12_MEA,app_mat_demand_copper,demand,2080,year,0.355950166,Mt/y
efficiency,R12_MEA,app_mat_demand_copper,demand,2090,year,0.379927869,Mt/y
efficiency,R12_MEA,app_mat_demand_copper,demand,2100,year,0.407476808,Mt/y
efficiency,R12_MEA,app_mat_demand_glass,demand,2055,year,0.214607856,Mt/y
efficiency,R12_MEA,app_mat_demand_glass,demand,2060,year,0.223280531,Mt/y
efficiency,R12_MEA,app_mat_demand_glass,demand,2070,year,0.246079208,Mt/y
efficiency,R12_MEA,app_mat_demand_glass,demand,2080,year,0.266781345,Mt/y
efficiency,R12_MEA,app_mat_demand_glass,demand,2090,year,0.288342669,Mt/y
efficiency,R12_MEA,app_mat_demand_glass,demand,2100,year,0.306868546,Mt/y
efficiency,R12_MEA,app_mat_demand_other materials,demand,2055,year,0.460814982,Mt/y
efficiency,R12_MEA,app_mat_demand_other materials,demand,2060,year,0.49228647,Mt/y
efficiency,R12_MEA,app_mat_demand_other materials,demand,2070,year,0.571777935,Mt/y
efficiency,R12_MEA,app_mat_demand_other materials,demand,2080,year,0.666583418,Mt/y
efficiency,R12_MEA,app_mat_demand_other materials,demand,2090,year,0.742018618,Mt/y
efficiency,R12_MEA,app_mat_demand_other materials,demand,2100,year,0.816515416,Mt/y
efficiency,R12_MEA,app_mat_demand_other plastics,demand,2055,year,0.534909294,Mt/y
efficiency,R12_MEA,app_mat_demand_other plastics,demand,2060,year,0.565695507,Mt/y
efficiency,R12_MEA,app_mat_demand_other plastics,demand,2070,year,0.639986107,Mt/y
efficiency,R12_MEA,app_mat_demand_other plastics,demand,2080,year,0.72880681,Mt/y
efficiency,R12_MEA,app_mat_demand_other plastics,demand,2090,year,0.794762013,Mt/y
efficiency,R12_MEA,app_mat_demand_other plastics,demand,2100,year,0.862070732,Mt/y
efficiency,R12_MEA,app_mat_demand_polypropylene,demand,2055,year,0.000306179,Mt/y
efficiency,R12_MEA,app_mat_demand_polypropylene,demand,2060,year,0.000315902,Mt/y
efficiency,R12_MEA,app_mat_demand_polypropylene,demand,2070,year,0.00033009,Mt/y
efficiency,R12_MEA,app_mat_demand_polypropylene,demand,2080,year,0.000352119,Mt/y
efficiency,R12_MEA,app_mat_demand_polypropylene,demand,2090,year,0.000371902,Mt/y
efficiency,R12_MEA,app_mat_demand_polypropylene,demand,2100,year,0.000389662,Mt/y
efficiency,R12_MEA,app_mat_demand_polystyrene,demand,2055,year,0.005404326,Mt/y
efficiency,R12_MEA,app_mat_demand_polystyrene,demand,2060,year,0.005575946,Mt/y
efficiency,R12_MEA,app_mat_demand_polystyrene,demand,2070,year,0.005826375,Mt/y
efficiency,R12_MEA,app_mat_demand_polystyrene,demand,2080,year,0.00621522,Mt/y
efficiency,R12_MEA,app_mat_demand_polystyrene,demand,2090,year,0.006564405,Mt/y
efficiency,R12_MEA,app_mat_demand_polystyrene,demand,2100,year,0.006877884,Mt/y
efficiency,R12_MEA,app_mat_demand_steel,demand,2055,year,1.893465145,Mt/y
efficiency,R12_MEA,app_mat_demand_steel,demand,2060,year,2.004317909,Mt/y
efficiency,R12_MEA,app_mat_demand_steel,demand,2070,year,2.276781854,Mt/y
efficiency,R12_MEA,app_mat_demand_steel,demand,2080,year,2.595746194,Mt/y
efficiency,R12_MEA,app_mat_demand_steel,demand,2090,year,2.846292559,Mt/y
efficiency,R12_MEA,app_mat_demand_steel,demand,2100,year,3.097149582,Mt/y
efficiency,R12_MEA,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2055,year,0.018579069,Mt/y
efficiency,R12_MEA,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2060,year,0.021039049,Mt/y
efficiency,R12_MEA,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2070,year,0.027454055,Mt/y
efficiency,R12_MEA,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2080,year,0.032711006,Mt/y
efficiency,R12_MEA,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2090,year,0.037842943,Mt/y
efficiency,R12_MEA,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2100,year,0.042726794,Mt/y
efficiency,R12_MEA,app_mat_scrap_aluminium,demand,2055,year,0.041214077,Mt/y
efficiency,R12_MEA,app_mat_scrap_aluminium,demand,2060,year,0.047144233,Mt/y
efficiency,R12_MEA,app_mat_scrap_aluminium,demand,2070,year,0.061615376,Mt/y
efficiency,R12_MEA,app_mat_scrap_aluminium,demand,2080,year,0.072850813,Mt/y
efficiency,R12_MEA,app_mat_scrap_aluminium,demand,2090,year,0.083323772,Mt/y
efficiency,R12_MEA,app_mat_scrap_aluminium,demand,2100,year,0.093606925,Mt/y
efficiency,R12_MEA,app_mat_scrap_bio-based polypropylene,demand,2055,year,0.056284319,Mt/y
efficiency,R12_MEA,app_mat_scrap_bio-based polypropylene,demand,2060,year,0.065201155,Mt/y
efficiency,R12_MEA,app_mat_scrap_bio-based polypropylene,demand,2070,year,0.088013479,Mt/y
efficiency,R12_MEA,app_mat_scrap_bio-based polypropylene,demand,2080,year,0.108736981,Mt/y
efficiency,R12_MEA,app_mat_scrap_bio-based polypropylene,demand,2090,year,0.129651591,Mt/y
efficiency,R12_MEA,app_mat_scrap_bio-based polypropylene,demand,2100,year,0.149394536,Mt/y
efficiency,R12_MEA,app_mat_scrap_bio-based polystyrene,demand,2055,year,0.105654529,Mt/y
efficiency,R12_MEA,app_mat_scrap_bio-based polystyrene,demand,2060,year,0.116104206,Mt/y
efficiency,R12_MEA,app_mat_scrap_bio-based polystyrene,demand,2070,year,0.143778237,Mt/y
efficiency,R12_MEA,app_mat_scrap_bio-based polystyrene,demand,2080,year,0.161615158,Mt/y
efficiency,R12_MEA,app_mat_scrap_bio-based polystyrene,demand,2090,year,0.177307476,Mt/y
efficiency,R12_MEA,app_mat_scrap_bio-based polystyrene,demand,2100,year,0.191826247,Mt/y
efficiency,R12_MEA,app_mat_scrap_copper,demand,2055,year,0.119691478,Mt/y
efficiency,R12_MEA,app_mat_scrap_copper,demand,2060,year,0.143351737,Mt/y
efficiency,R12_MEA,app_mat_scrap_copper,demand,2070,year,0.193695729,Mt/y
efficiency,R12_MEA,app_mat_scrap_copper,demand,2080,year,0.228123126,Mt/y
efficiency,R12_MEA,app_mat_scrap_copper,demand,2090,year,0.257455999,Mt/y
efficiency,R12_MEA,app_mat_scrap_copper,demand,2100,year,0.287038839,Mt/y
efficiency,R12_MEA,app_mat_scrap_glass,demand,2055,year,0.126110403,Mt/y
efficiency,R12_MEA,app_mat_scrap_glass,demand,2060,year,0.138526096,Mt/y
efficiency,R12_MEA,app_mat_scrap_glass,demand,2070,year,0.169741272,Mt/y
efficiency,R12_MEA,app_mat_scrap_glass,demand,2080,year,0.191537858,Mt/y
efficiency,R12_MEA,app_mat_scrap_glass,demand,2090,year,0.210030676,Mt/y
efficiency,R12_MEA,app_mat_scrap_glass,demand,2100,year,0.227843184,Mt/y
efficiency,R12_MEA,app_mat_scrap_other materials,demand,2055,year,0.217259363,Mt/y
efficiency,R12_MEA,app_mat_scrap_other materials,demand,2060,year,0.253759759,Mt/y
efficiency,R12_MEA,app_mat_scrap_other materials,demand,2070,year,0.340808484,Mt/y
efficiency,R12_MEA,app_mat_scrap_other materials,demand,2080,year,0.413341022,Mt/y
efficiency,R12_MEA,app_mat_scrap_other materials,demand,2090,year,0.482595567,Mt/y
efficiency,R12_MEA,app_mat_scrap_other materials,demand,2100,year,0.550652565,Mt/y
efficiency,R12_MEA,app_mat_scrap_other plastics,demand,2055,year,0.261095912,Mt/y
efficiency,R12_MEA,app_mat_scrap_other plastics,demand,2060,year,0.301069384,Mt/y
efficiency,R12_MEA,app_mat_scrap_other plastics,demand,2070,year,0.395868741,Mt/y
efficiency,R12_MEA,app_mat_scrap_other plastics,demand,2080,year,0.466540964,Mt/y
efficiency,R12_MEA,app_mat_scrap_other plastics,demand,2090,year,0.531548241,Mt/y
efficiency,R12_MEA,app_mat_scrap_other plastics,demand,2100,year,0.59405451,Mt/y
efficiency,R12_MEA,app_mat_scrap_polypropylene,demand,2055,year,0.000215541,Mt/y
efficiency,R12_MEA,app_mat_scrap_polypropylene,demand,2060,year,0.000218631,Mt/y
efficiency,R12_MEA,app_mat_scrap_polypropylene,demand,2070,year,0.000255618,Mt/y
efficiency,R12_MEA,app_mat_scrap_polypropylene,demand,2080,year,0.000282888,Mt/y
efficiency,R12_MEA,app_mat_scrap_polypropylene,demand,2090,year,0.000301312,Mt/y
efficiency,R12_MEA,app_mat_scrap_polypropylene,demand,2100,year,0.000320682,Mt/y
efficiency,R12_MEA,app_mat_scrap_polystyrene,demand,2055,year,0.003580739,Mt/y
efficiency,R12_MEA,app_mat_scrap_polystyrene,demand,2060,year,0.003858324,Mt/y
efficiency,R12_MEA,app_mat_scrap_polystyrene,demand,2070,year,0.004511879,Mt/y
efficiency,R12_MEA,app_mat_scrap_polystyrene,demand,2080,year,0.004993218,Mt/y
efficiency,R12_MEA,app_mat_scrap_polystyrene,demand,2090,year,0.005318424,Mt/y
efficiency,R12_MEA,app_mat_scrap_polystyrene,demand,2100,year,0.005660329,Mt/y
efficiency,R12_MEA,app_mat_scrap_steel,demand,2055,year,0.955053358,Mt/y
efficiency,R12_MEA,app_mat_scrap_steel,demand,2060,year,1.092878204,Mt/y
efficiency,R12_MEA,app_mat_scrap_steel,demand,2070,year,1.422219012,Mt/y
efficiency,R12_MEA,app_mat_scrap_steel,demand,2080,year,1.679246267,Mt/y
efficiency,R12_MEA,app_mat_scrap_steel,demand,2090,year,1.916423453,Mt/y
efficiency,R12_MEA,app_mat_scrap_steel,demand,2100,year,2.145883204,Mt/y
efficiency,R12_NAM,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2055,year,0.026235364,Mt/y
efficiency,R12_NAM,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2060,year,0.0260746,Mt/y
efficiency,R12_NAM,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2070,year,0.027248391,Mt/y
efficiency,R12_NAM,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2080,year,0.027856939,Mt/y
efficiency,R12_NAM,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2090,year,0.028112626,Mt/y
efficiency,R12_NAM,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2100,year,0.028257366,Mt/y
efficiency,R12_NAM,app_mat_demand_aluminium,demand,2055,year,0.053959822,Mt/y
efficiency,R12_NAM,app_mat_demand_aluminium,demand,2060,year,0.053470143,Mt/y
efficiency,R12_NAM,app_mat_demand_aluminium,demand,2070,year,0.055149219,Mt/y
efficiency,R12_NAM,app_mat_demand_aluminium,demand,2080,year,0.056531898,Mt/y
efficiency,R12_NAM,app_mat_demand_aluminium,demand,2090,year,0.05678597,Mt/y
efficiency,R12_NAM,app_mat_demand_aluminium,demand,2100,year,0.057035196,Mt/y
efficiency,R12_NAM,app_mat_demand_bio-based polypropylene,demand,2055,year,0.100655765,Mt/y
efficiency,R12_NAM,app_mat_demand_bio-based polypropylene,demand,2060,year,0.100484534,Mt/y
efficiency,R12_NAM,app_mat_demand_bio-based polypropylene,demand,2070,year,0.104828825,Mt/y
efficiency,R12_NAM,app_mat_demand_bio-based polypropylene,demand,2080,year,0.107568327,Mt/y
efficiency,R12_NAM,app_mat_demand_bio-based polypropylene,demand,2090,year,0.108976311,Mt/y
efficiency,R12_NAM,app_mat_demand_bio-based polypropylene,demand,2100,year,0.109780881,Mt/y
efficiency,R12_NAM,app_mat_demand_bio-based polystyrene,demand,2055,year,0.116193593,Mt/y
efficiency,R12_NAM,app_mat_demand_bio-based polystyrene,demand,2060,year,0.114802602,Mt/y
efficiency,R12_NAM,app_mat_demand_bio-based polystyrene,demand,2070,year,0.120443772,Mt/y
efficiency,R12_NAM,app_mat_demand_bio-based polystyrene,demand,2080,year,0.122206887,Mt/y
efficiency,R12_NAM,app_mat_demand_bio-based polystyrene,demand,2090,year,0.122495654,Mt/y
efficiency,R12_NAM,app_mat_demand_bio-based polystyrene,demand,2100,year,0.122606878,Mt/y
efficiency,R12_NAM,app_mat_demand_copper,demand,2055,year,0.180231672,Mt/y
efficiency,R12_NAM,app_mat_demand_copper,demand,2060,year,0.17754356,Mt/y
efficiency,R12_NAM,app_mat_demand_copper,demand,2070,year,0.178217125,Mt/y
efficiency,R12_NAM,app_mat_demand_copper,demand,2080,year,0.183982876,Mt/y
efficiency,R12_NAM,app_mat_demand_copper,demand,2090,year,0.183419211,Mt/y
efficiency,R12_NAM,app_mat_demand_copper,demand,2100,year,0.184010987,Mt/y
efficiency,R12_NAM,app_mat_demand_glass,demand,2055,year,0.132503928,Mt/y
efficiency,R12_NAM,app_mat_demand_glass,demand,2060,year,0.131615416,Mt/y
efficiency,R12_NAM,app_mat_demand_glass,demand,2070,year,0.136604442,Mt/y
efficiency,R12_NAM,app_mat_demand_glass,demand,2080,year,0.139150449,Mt/y
efficiency,R12_NAM,app_mat_demand_glass,demand,2090,year,0.13934539,Mt/y
efficiency,R12_NAM,app_mat_demand_glass,demand,2100,year,0.139701257,Mt/y
efficiency,R12_NAM,app_mat_demand_other materials,demand,2055,year,0.332808747,Mt/y
efficiency,R12_NAM,app_mat_demand_other materials,demand,2060,year,0.330731548,Mt/y
efficiency,R12_NAM,app_mat_demand_other materials,demand,2070,year,0.339799193,Mt/y
efficiency,R12_NAM,app_mat_demand_other materials,demand,2080,year,0.349567207,Mt/y
efficiency,R12_NAM,app_mat_demand_other materials,demand,2090,year,0.352011874,Mt/y
efficiency,R12_NAM,app_mat_demand_other materials,demand,2100,year,0.354105782,Mt/y
efficiency,R12_NAM,app_mat_demand_other plastics,demand,2055,year,0.384708717,Mt/y
efficiency,R12_NAM,app_mat_demand_other plastics,demand,2060,year,0.381146573,Mt/y
efficiency,R12_NAM,app_mat_demand_other plastics,demand,2070,year,0.392500503,Mt/y
efficiency,R12_NAM,app_mat_demand_other plastics,demand,2080,year,0.402433774,Mt/y
efficiency,R12_NAM,app_mat_demand_other plastics,demand,2090,year,0.404206326,Mt/y
efficiency,R12_NAM,app_mat_demand_other plastics,demand,2100,year,0.405824984,Mt/y
efficiency,R12_NAM,app_mat_demand_polypropylene,demand,2055,year,8.08E-05,Mt/y
efficiency,R12_NAM,app_mat_demand_polypropylene,demand,2060,year,8.06E-05,Mt/y
efficiency,R12_NAM,app_mat_demand_polypropylene,demand,2070,year,7.98E-05,Mt/y
efficiency,R12_NAM,app_mat_demand_polypropylene,demand,2080,year,8.34E-05,Mt/y
efficiency,R12_NAM,app_mat_demand_polypropylene,demand,2090,year,8.08E-05,Mt/y
efficiency,R12_NAM,app_mat_demand_polypropylene,demand,2100,year,8.36E-05,Mt/y
efficiency,R12_NAM,app_mat_demand_polystyrene,demand,2055,year,0.00142639,Mt/y
efficiency,R12_NAM,app_mat_demand_polystyrene,demand,2060,year,0.001422333,Mt/y
efficiency,R12_NAM,app_mat_demand_polystyrene,demand,2070,year,0.001408159,Mt/y
efficiency,R12_NAM,app_mat_demand_polystyrene,demand,2080,year,0.001471744,Mt/y
efficiency,R12_NAM,app_mat_demand_polystyrene,demand,2090,year,0.001426575,Mt/y
efficiency,R12_NAM,app_mat_demand_polystyrene,demand,2100,year,0.001475651,Mt/y
efficiency,R12_NAM,app_mat_demand_steel,demand,2055,year,1.354441925,Mt/y
efficiency,R12_NAM,app_mat_demand_steel,demand,2060,year,1.345647171,Mt/y
efficiency,R12_NAM,app_mat_demand_steel,demand,2070,year,1.386320155,Mt/y
efficiency,R12_NAM,app_mat_demand_steel,demand,2080,year,1.421919915,Mt/y
efficiency,R12_NAM,app_mat_demand_steel,demand,2090,year,1.429423878,Mt/y
efficiency,R12_NAM,app_mat_demand_steel,demand,2100,year,1.436282253,Mt/y
efficiency,R12_NAM,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2055,year,0.019587496,Mt/y
efficiency,R12_NAM,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2060,year,0.019375407,Mt/y
efficiency,R12_NAM,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2070,year,0.020340632,Mt/y
efficiency,R12_NAM,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2080,year,0.021035789,Mt/y
efficiency,R12_NAM,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2090,year,0.02171216,Mt/y
efficiency,R12_NAM,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2100,year,0.022072303,Mt/y
efficiency,R12_NAM,app_mat_scrap_aluminium,demand,2055,year,0.041002194,Mt/y
efficiency,R12_NAM,app_mat_scrap_aluminium,demand,2060,year,0.040343324,Mt/y
efficiency,R12_NAM,app_mat_scrap_aluminium,demand,2070,year,0.041817245,Mt/y
efficiency,R12_NAM,app_mat_scrap_aluminium,demand,2080,year,0.043399985,Mt/y
efficiency,R12_NAM,app_mat_scrap_aluminium,demand,2090,year,0.044601537,Mt/y
efficiency,R12_NAM,app_mat_scrap_aluminium,demand,2100,year,0.045318197,Mt/y
efficiency,R12_NAM,app_mat_scrap_bio-based polypropylene,demand,2055,year,0.0736066,Mt/y
efficiency,R12_NAM,app_mat_scrap_bio-based polypropylene,demand,2060,year,0.073005202,Mt/y
efficiency,R12_NAM,app_mat_scrap_bio-based polypropylene,demand,2070,year,0.076620121,Mt/y
efficiency,R12_NAM,app_mat_scrap_bio-based polypropylene,demand,2080,year,0.079598339,Mt/y
efficiency,R12_NAM,app_mat_scrap_bio-based polypropylene,demand,2090,year,0.082359684,Mt/y
efficiency,R12_NAM,app_mat_scrap_bio-based polypropylene,demand,2100,year,0.0840713,Mt/y
efficiency,R12_NAM,app_mat_scrap_bio-based polystyrene,demand,2055,year,0.088884149,Mt/y
efficiency,R12_NAM,app_mat_scrap_bio-based polystyrene,demand,2060,year,0.087755553,Mt/y
efficiency,R12_NAM,app_mat_scrap_bio-based polystyrene,demand,2070,year,0.091946619,Mt/y
efficiency,R12_NAM,app_mat_scrap_bio-based polystyrene,demand,2080,year,0.094445203,Mt/y
efficiency,R12_NAM,app_mat_scrap_bio-based polystyrene,demand,2090,year,0.097029109,Mt/y
efficiency,R12_NAM,app_mat_scrap_bio-based polystyrene,demand,2100,year,0.097913144,Mt/y
efficiency,R12_NAM,app_mat_scrap_copper,demand,2055,year,0.137811127,Mt/y
efficiency,R12_NAM,app_mat_scrap_copper,demand,2060,year,0.133623672,Mt/y
efficiency,R12_NAM,app_mat_scrap_copper,demand,2070,year,0.134387856,Mt/y
efficiency,R12_NAM,app_mat_scrap_copper,demand,2080,year,0.141234563,Mt/y
efficiency,R12_NAM,app_mat_scrap_copper,demand,2090,year,0.143869617,Mt/y
efficiency,R12_NAM,app_mat_scrap_copper,demand,2100,year,0.146333802,Mt/y
efficiency,R12_NAM,app_mat_scrap_glass,demand,2055,year,0.102513415,Mt/y
efficiency,R12_NAM,app_mat_scrap_glass,demand,2060,year,0.101671091,Mt/y
efficiency,R12_NAM,app_mat_scrap_glass,demand,2070,year,0.105678112,Mt/y
efficiency,R12_NAM,app_mat_scrap_glass,demand,2080,year,0.108911535,Mt/y
efficiency,R12_NAM,app_mat_scrap_glass,demand,2090,year,0.111783944,Mt/y
